"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2621872",0.000484001985649172,0.000497788585223168,0.000464853169632099,0.000622868937519244,0.000685277904212815,0.000572217680109058,0.000614113487232471,0.000439404225379323,0.000506295204929012,0.000473775481039026,0.000521117673333664,0.000553394336990503,0.000374561438175407,0.000396973905076793,0.000423486792313868,0.000442841250364061,0.000593535274322588,0.000458119936946385,"v_3660",121,4.88424343069259e-05,12376.8373444964
"1768108",0.000252436933074597,0.000174005744392169,0.000220036197022547,0.000220319074933574,0.000227583067819754,0.00026130683534392,0.000255750068343625,0.00025923950720232,0.000238860612554692,0.000284467756777706,0.00025444243205024,0.000235836591446194,0.000184865610166291,0.00020630909845124,0.00016379425753444,0.000231566583748323,0.0002434671606853,0.000192741698089404,"v_4664",205,6.14062020264047e-05,12366.462373678
"1630141",6.48720610135836e-06,2.20260435939455e-06,4.69980226650101e-06,5.24569226032318e-06,3.3716010047371e-06,3.10025058882617e-06,3.52488608743127e-06,8.08719433213478e-06,8.48290025895169e-06,8.43617309542425e-06,7.33968553991076e-06,7.10618731287965e-06,4.39110712984065e-06,3.17774677709255e-06,9.97342083347878e-06,3.28251600674169e-06,4.03536730417623e-06,6.69020770227684e-06,"v_2205",5,4.03323384689844e-05,12359.1311294417
"1486262",0.000258077981858387,0.000154182305157618,0.000268743238693557,0.000192037951443136,0.000198081559028305,0.00016608485297283,0.000177419266400707,0.000234079347057901,0.000197339048129297,0.000210229433537972,0.000182443611992068,0.0001963084245183,0.000179596281610482,0.000173064978321656,0.000237827727567571,0.000235445920847199,0.000203449768252219,0.000247537684984243,"v_267",61,5.18054188468114e-05,12350.7143645648
"1534110",2.59488244054335e-05,4.4052087187891e-05,2.64897945930057e-05,3.19303007150107e-05,1.64365548980934e-05,2.12588611805223e-05,1.91910464760147e-05,2.0217985830337e-05,2.18769532994017e-05,2.83455416006255e-05,2.69121803130061e-05,2.75364758374087e-05,1.88817606583148e-05,1.93109227223317e-05,1.84124692310377e-05,1.85014538561804e-05,1.04246988691219e-05,1.11503461704614e-05,"v_1345",13,5.44929431638603e-05,12350.7036481851
"1871021",2.1718037817591e-05,2.422864795334e-05,2.56352850900055e-05,3.17022271384749e-05,2.82371584146732e-05,2.25875400043049e-05,2.15409705343022e-05,2.20151401263669e-05,3.16992588623984e-05,3.77940554675007e-05,2.48151273016031e-05,2.35392454739139e-05,2.37119785011395e-05,2.17553433200952e-05,2.03304347759375e-05,1.46221167573039e-05,1.81591528687931e-05,1.68848099152701e-05,"v_4426",19,5.56792873051225e-05,12346.9879025581
"1620215",0.000498950764926215,0.000224665644658244,0.0004691257171471,0.000283267382057452,0.000298808139044825,0.000319325810649095,0.000347397106616838,0.000469057271263817,0.000391552817215823,0.000459265263314896,0.000371877400688812,0.000379292747824952,0.000317477045487479,0.00041995145869577,0.000382442329653013,0.00043597780780451,0.000351749516680695,0.00036445702911451,"v_2542",147,5.59910414333707e-05,12332.029356751
"2642459",5.18976488108669e-05,3.74442741097073e-05,5.85339009555125e-05,4.33339795418002e-05,4.2987912810398e-05,5.1818474127523e-05,5.52232153697566e-05,8.80605605054676e-05,6.60773283328869e-05,6.10778932108716e-05,4.68341839213353e-05,4.44136707054978e-05,4.61066248633268e-05,4.59551072379538e-05,3.56741591351356e-05,5.55043615685413e-05,3.86722699983556e-05,4.71500352350939e-05,"v_3873",98,6.6862797539449e-05,12320.6707739349
"2593640",0.000181077665959655,0.000134358865923067,0.000172183664854537,0.00014573901540637,0.000157622346971459,0.000180700320034439,0.000187993924663001,0.000206223455469437,0.000195553174390571,0.000194031981194758,0.000189433788696744,0.000193199467568916,0.000162910074517088,0.000142020836730059,0.000107022477405407,0.000153681431224725,0.000146954625993751,0.000148140313407559,"v_2847",242,6.44662197008767e-05,12290.0730947776
"2005884",0.000632643621102035,0.000334795862627971,0.000570812348004122,0.000356707073701976,0.000385205414791214,0.000403475469488662,0.000419069790394607,0.000521174745848686,0.000438432002857398,0.000555437636602733,0.00044527425608792,0.000486329694225201,0.000373683216749439,0.000449528947928708,0.000435378178692247,0.000487602832274175,0.000397819960070041,0.00041511145886032,"v_1163",73,5.33390228291018e-05,12279.193702863
"2624265",0.000198846969628593,0.000215855227220666,0.000208500318732045,0.000252933596378192,0.000254134425732059,0.000197087358861092,0.00022715932563446,0.00020038270400734,0.000195553174390571,0.000210904327385606,0.000205860703952735,0.000209188389022895,0.000174766063767658,0.0001674428109468,0.00016149269888056,0.000158157589415736,0.000195042753035185,0.000167255192556921,"v_3208",168,5.81361548747166e-05,12272.2251064062
"2637378",0.000338462927027393,0.000182816161829747,0.000316595770861568,0.000261828465863087,0.000254977325983243,0.000324197633002965,0.000335255832315686,0.000363474456372058,0.000301812661844808,0.000360730761560341,0.000305820230829615,0.000335323213826509,0.000265661981355359,0.000253975300107628,0.000207140278849175,0.000267077438730347,0.000291219007118052,0.000262511006984577,"v_4525",181,5.94707106749926e-05,12260.1464555524
"1547898",0.000128897964709599,0.000105725009250938,0.000105531923620523,0.000120422848410897,0.000121377636170536,0.000122238451788003,0.000126504245137811,0.000115017874945917,0.000103580676846147,0.000125192808736096,0.000118833003979508,0.000119916910904844,9.00176961617333e-05,0.000103887875404949,7.44170631421109e-05,9.69834274719136e-05,8.44064327790196e-05,8.92027693636912e-05,"v_5268",234,6.47542575924367e-05,12251.0131664077
"68909",0.000142154429351505,7.26859438600201e-05,0.000129030934953028,0.00011973862768129,0.000146243193580472,0.000156341208265091,0.000154703333837262,0.000166686060956778,0.000156263952138584,0.000165011545746498,0.000147842237303917,0.000153671300641023,0.000114607896088841,0.000109510042779805,0.000101652173879688,0.000111008723137083,0.000138211330168036,0.000127751108981572,"v_4671",208,6.55136268343816e-05,12213.6628210085
"2654249",0.000226770161108353,0.000154182305157618,0.00018585581690254,0.000171055182401843,0.000165208449232118,9.38933035473067e-05,9.94801184675049e-05,0.000123105069278052,0.000119207072060005,0.000132279194136252,0.000121279565826145,0.000143012019671703,0.000163349185230072,0.000109998926899358,0.000358659556896256,0.000144430704296634,0.00014157413625485,0.00022045827285598,"v_86",48,5.00751126690035e-05,12201.6680810713
"404941",9.27952524933436e-05,7.26859438600201e-05,0.000100832121354022,0.000113580641114824,9.01903268767174e-05,8.94643741346979e-05,9.79135024286465e-05,9.43506005415724e-05,8.30431288507903e-05,8.33493901827916e-05,8.28335939504215e-05,7.41708300781814e-05,6.85012712255141e-05,7.6754806769774e-05,7.01975389433314e-05,7.01264783258452e-05,8.30613103442942e-05,7.1680796810109e-05,"v_3430",190,6.44246875402654e-05,12191.754103086
"571177",0.000168667358635317,8.14963612975983e-05,0.000159793277061034,0.000122019363446648,0.000144135942952511,0.0001811432129757,0.000167236262148128,0.000190947643953182,0.000168765068309671,0.000182558785784981,0.000152036343326723,0.000155891984176297,0.000133489656747156,0.000132976480518334,0.000110474815386226,0.000154278252316859,0.000122406141560012,0.00012552103974748,"v_2873",266,6.53637492646578e-05,12185.6960257127
"67296",0.000272180603817862,0.000295148984158869,0.000267034219687557,0.000434708236877217,0.000321566445826801,0.000340584671829617,0.000339955680432261,0.000260587372924343,0.000431734976337173,0.000301340102968554,0.000292888403925963,0.000295350910191561,0.00026039265279955,0.000461262166797973,0.000311861197600702,0.000250366448150571,0.000327537312855638,0.000262192425665421,"v_3105",67,5.16395558998193e-05,12181.2833703789
"2681310",0.000239462520871881,0.000149777096438829,0.00023328109431905,0.000155318105620873,0.000181223554004619,0.000197530251802353,0.000206793317129301,0.000243963695686066,0.000217430127689972,0.000247011148234022,0.000208307265799372,0.00021229734597228,0.000187500274444196,0.000199464720777502,0.00016034191955362,0.000247680753235964,0.00021387446712134,0.000214405227792015,"v_2524",213,6.25039064941559e-05,12140.7341882832
"1749",0.000219154745250237,0.000160790118235802,0.000255071086645555,0.000283267382057452,0.000284057384649101,0.000278579660053094,0.000315281477820242,0.000226441441299774,0.000223680685775516,0.000229801355119357,0.000257238502732111,0.000290021269706901,0.000184426499453307,0.000202153583435042,0.000153437243591981,0.000186805001838209,0.000202440926426174,0.000173308237620886,"v_3677",248,5.96587519389094e-05,12128.2516634921
"1891094",0.000153718579358274,0.000114535426688516,0.000134157991971029,0.000103773477323785,0.000105783981523626,0.000123124237670525,0.000112796354797801,0.000148714517996478,0.000125011161710867,0.000129917065669534,0.000126871707189886,0.000131464465288274,0.000122511888922554,0.000124909892545715,0.000107789663623367,0.000156367126139331,0.000122069860951331,0.00011500785621533,"v_1013",197,6.6185717122245e-05,12122.3642432718
"304207",2.82052439189494e-05,1.54182305157618e-05,2.64897945930057e-05,2.34915783831864e-05,1.77009052748698e-05,2.74593623581746e-05,3.32905908257398e-05,3.10009116065167e-05,2.36628270381284e-05,2.63208600577237e-05,2.37666007959015e-05,1.9542015110419e-05,2.67857534920279e-05,1.71109441843445e-05,2.03304347759375e-05,2.59617175078661e-05,1.98405559121998e-05,1.97520417876745e-05,"v_4152",53,5.9676553082294e-05,12089.0658273154
"1219",1.80513561081276e-05,1.54182305157618e-05,1.8799209066004e-05,1.87020332759348e-05,1.47507543957248e-05,1.63870388266526e-05,2.11493165245876e-05,2.0217985830337e-05,1.74122689525851e-05,2.05842623528352e-05,1.71259329264584e-05,1.9542015110419e-05,1.09777678246016e-05,1.66220600647918e-05,1.18913863783785e-05,2.05903276786524e-05,1.10972600864846e-05,1.81591351918943e-05,"v_4594",21,5.68020448736155e-05,12083.3349409363
"2590869",7.61541585811634e-05,0.000110130217969727,6.70789959855144e-05,6.0895644935056e-05,6.40604190900049e-05,5.97905470702189e-05,5.20899832920399e-05,7.14368832671906e-05,4.37539065988035e-05,6.51272562966752e-05,6.85037317058338e-05,6.48439592300268e-05,4.61066248633268e-05,5.91549784658767e-05,7.21155044882312e-05,6.56503201348338e-05,5.27960555629724e-05,7.1680796810109e-05,"v_1135",5,5.01504513540622e-05,12078.3971313339
"361111",0.000166975044000181,8.36989656569928e-05,0.000156375239049033,0.000110843758196394,0.000123906336924088,0.000156341208265091,0.000168019570167557,0.00019139693252719,0.000177694437003304,0.000188295383489869,0.000150638307985788,0.000169660222095002,0.000129537660330299,0.000129798733741242,0.000112776374040106,0.000157262357777534,0.000142919258689575,0.000124883877109168,"v_2895",241,6.5167807103291e-05,12075.389925275
"948519",9.30773049325331e-06,4.4052087187891e-06,1.06813687875023e-05,6.61413371953792e-06,8.42900251184275e-06,6.20050117765233e-06,8.61638821372089e-06,1.25800800722097e-05,8.92936869363336e-06,1.28229831050449e-05,8.73772088084615e-06,7.10618731287965e-06,6.14754998177691e-06,6.3554935541851e-06,6.90467596163915e-06,1.13396007505622e-05,6.05305095626435e-06,7.64595165974496e-06,"v_2514",21,4.98181637024859e-05,12059.2168395852
"216142",9.27952524933436e-05,7.04833395006255e-05,9.91231023480212e-05,7.02466615730235e-05,8.13398742392825e-05,7.17486564842627e-05,7.48059158554859e-05,8.62634062094377e-05,8.08107866773819e-05,0.00015590047880344,0.000154133396338126,9.59335287238753e-05,0.000117242560366745,7.13770814546943e-05,6.06077112188326e-05,8.14660790764074e-05,5.78402646931927e-05,7.29551220867331e-05,"v_1483",131,6.57375755982119e-05,12038.6591737044
"2057743",7.1359267114942e-05,4.4052087187891e-05,5.89611557070126e-05,7.13870294557024e-05,8.17613243648747e-05,7.041997766048e-05,9.32136543120715e-05,6.64947089531082e-05,6.47379230288419e-05,8.06498147922559e-05,7.51443995752769e-05,6.61763693511918e-05,4.87412891412312e-05,5.35328110910207e-05,4.25788350967748e-05,5.99805197595527e-05,5.64951422584673e-05,5.5751730852307e-05,"v_3723",195,6.43045463314256e-05,12031.1338968576
"1032851",0.000157385261067738,0.000134358865923067,0.000161075041315534,0.000167177931600734,0.000176587602623106,0.000162541709442743,0.000180944152488139,0.000151859538014531,0.000133494061969819,0.000157587713422525,0.000153783887502892,0.000164330581610342,0.000123829221061506,0.000120509935469741,9.51310910270284e-05,0.000118468986788768,0.000122742422168694,0.000110866299066302,"v_3472",222,6.22277535780958e-05,12022.8496702811
"1004901",0.000201103389142109,0.000198234392345509,0.000217045413762046,0.000251793228495513,0.000227583067819754,0.000240490867104658,0.000238125637906468,0.000209817764061497,0.000177247968568622,0.000196731556585294,0.000192928877049083,0.000199417381467685,0.000169057624498865,0.000176487167158525,0.000149984905611162,0.00017397334835731,0.000193025069383097,0.000168848099152701,"v_3549",210,5.99664188054689e-05,12019.5379931849
"2759954",0.000120154339094724,9.2509383094571e-05,0.000112795254396024,8.87206212724225e-05,9.98836797653366e-05,7.26344423667844e-05,7.63725318943443e-05,9.43506005415724e-05,9.4204839717832e-05,8.57115186495104e-05,9.08722971607999e-05,8.52742477545558e-05,9.74825782824624e-05,8.31103003239591e-05,0.000194098113143856,0.000116380112966296,8.03710654748434e-05,0.000175219725535822,"v_221",42,4.89572113972388e-05,12007.5111608172
"930169",8.96926756622591e-05,5.94703177036528e-05,9.10052620695195e-05,7.22993237618456e-05,5.98459178340835e-05,7.7949157661915e-05,8.69471901566381e-05,8.58141176354302e-05,7.99178498080186e-05,9.78596079069213e-05,8.14355586094861e-05,8.52742477545558e-05,8.69439211708448e-05,7.62659226502213e-05,7.09647251612913e-05,9.16120376426999e-05,7.09552084317655e-05,7.93267484698539e-05,"v_2274",167,6.72675904749092e-05,11997.63513708
"2507935",1.60769890338012e-05,1.76208348751564e-05,1.4099406799503e-05,1.66493710871127e-05,1.26435037677641e-05,1.32867882378264e-05,1.52745063788689e-05,1.7522254386292e-05,1.2054647736405e-05,1.82221338861164e-05,1.01357562217815e-05,1.11034176763745e-05,1.05386571116176e-05,1.17332188692648e-05,1.68780967951179e-05,1.19364218426971e-05,1.1433540695166e-05,7.32737034058892e-06,"v_3995",4,3.31928170743851e-05,11996.7866473957
"43348",0.000270770341621914,0.000215855227220666,0.000246525991615553,0.00027688132191445,0.000259191827239165,0.000308696380058834,0.00028864900515965,0.000276312473014605,0.000218769532994017,0.000248023489005473,0.000240112569805652,0.000254490333142503,0.000207699367241463,0.000231486630608204,0.000187577030291197,0.000222017446274165,0.000258263507467279,0.000219502528898511,"v_3403",222,5.87199060481503e-05,11979.7550849743
"265293",0.000154564736675843,0.0001211432397667,0.000173465429109037,0.000117001744762861,0.000118006035165798,0.000153683850617526,0.00014177875151668,0.000152308826588538,0.000119207072060005,0.000153538350336721,0.000123027110002314,0.000152338890519858,0.000141832760293853,0.000129309849621689,0.000105104511860507,0.000135179977368544,0.000132494559820453,0.000120423738640983,"v_989",176,6.55393891728929e-05,11976.6210938538
"765912",0.000431540231959926,0.0002422864795334,0.000447335724820596,0.000325917140869645,0.000376776412279371,0.000351656995361139,0.000395570549811732,0.00046501367409775,0.000399142780605411,0.000446442280209851,0.000419410602280615,0.000390840302208381,0.000341628134701602,0.000364951995246091,0.000314929942472541,0.000407330395382037,0.000345023904507068,0.000357448240093077,"v_2191",174,5.6478030046312e-05,11968.0756577614
"1851514",3.01796109932759e-05,1.98234392345509e-05,2.60625398415056e-05,2.02985483116853e-05,2.57084576611204e-05,1.8601503532957e-05,2.23242785537314e-05,3.05516230325092e-05,2.32163586034467e-05,2.227149697192e-05,2.58636538073046e-05,2.84247492515186e-05,2.89813070569483e-05,2.39553218580823e-05,2.03304347759375e-05,2.26792015011244e-05,1.98405559121998e-05,2.00706231068305e-05,"v_1898",34,5.99125277095441e-05,11961.2676201642
"460265",0.000975055282278081,0.00080395059117901,0.00108693608781623,0.000938294693868242,0.000812555842141641,0.00382703790543527,0.000878479943789817,0.00109356838913423,0.000731761764443254,0.000815609214865617,0.000844762854760206,0.000903818198856881,0.000754831315619607,0.000748970471154737,0.000612598195040985,0.000835847939534861,0.000900223189439982,0.000763002259378715,"v_192",28,4.4847071486232e-05,11960.5294174251
"2518599",0.000224795794034027,0.000107927613610333,0.000208500318732045,0.000136159925191867,0.000135706940440668,0.000160327244736439,0.000139037173448678,0.000209368475487489,0.000161621573354764,0.000188632830413686,0.000152036343326723,0.000158556804418627,0.000191891381574036,0.000177953819517183,0.000147299753848302,0.000189192286206748,0.000158388166688917,0.000154193358471523,"v_1008",150,6.26802055910743e-05,11955.4151043094
