"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"1816183",3.03120408086675e-05,4.36860034659614e-05,3.61613885973221e-05,4.62114835536631e-05,3.39675029611992e-05,8.65915999962889e-05,3.38001954716739e-05,4.54912486210465e-05,5.54155473355827e-05,7.49574663620496e-05,3.03672484886871e-05,7.68372475453126e-05,5.19869437709772e-05,9.07988863883164e-05,6.0700342410399e-05,8.00713814640959e-05,0.000101900660125996,6.75895152569095e-05,8.96998134508677e-05,4.37930550866742e-05,8.79771075687559e-05,6.45011730601624e-05,9.08993718130344e-05,7.08255191922333e-05,6.28327699328296e-05,4.74390503081641e-05,6.38445391438626e-05,"v_8052",552,1.73894897923695e-05,24201.3520344312
"2497325",3.13946136946913e-05,4.15324680838365e-05,3.29612657126034e-05,3.87096193404061e-05,3.79851646017712e-05,7.48398828539354e-05,2.91159292514148e-05,5.52393733255565e-05,6.04533243660902e-05,6.80286249336248e-05,2.81981593109238e-05,7.4210333099319e-05,4.72608579736157e-05,8.00834898580182e-05,6.44214361980096e-05,6.70365054118012e-05,9.2386593578606e-05,6.16475798497086e-05,9.13547915588173e-05,5.7097274353512e-05,7.15634680969731e-05,5.92285976056532e-05,7.10151342289332e-05,6.42370988022581e-05,5.84994754547034e-05,4.87040916497151e-05,6.44412170797866e-05,"v_8029",549,1.74179614017975e-05,26922.6150502795
"33059",3.31989018380644e-05,2.73806641441589e-05,3.04011674048283e-05,2.91072331474371e-05,3.4332744928524e-05,7.54583942824804e-05,4.16073058387725e-05,4.06171862687915e-05,6.04533243660902e-05,6.07848361675444e-05,3.14517930775688e-05,5.18815603083735e-05,4.9206893301941e-05,7.33158709967772e-05,6.23283209424786e-05,8.10024440392598e-05,8.81303006495103e-05,6.04096766398751e-05,8.4403883505429e-05,5.43255620062541e-05,7.81289238856862e-05,6.08103702420059e-05,6.84327657115174e-05,7.57668344847147e-05,7.27993472325198e-05,4.20626246065721e-05,6.32478612079387e-05,"v_3784",547,1.75155888740979e-05,28966.7030913741
"1097",2.41774611211991e-05,2.24582975564449e-05,2.11208110391439e-05,2.34058163453618e-05,2.26450019741328e-05,6.08202904735839e-05,2.36050278158158e-05,5.03653109733015e-05,5.22669366915155e-05,5.32261000638083e-05,1.95218025998703e-05,4.84337350980069e-05,3.86427015196034e-05,6.45743633010076e-05,4.8141650877213e-05,5.61741087015557e-05,7.21066096223266e-05,4.77830638995734e-05,7.77839710736306e-05,4.87821373117384e-05,5.51498286251903e-05,5.02652193329876e-05,6.50756866388769e-05,6.55547828802532e-05,5.35161868048583e-05,3.89000212526945e-05,5.42976921690794e-05,"v_7552",547,1.74377038031632e-05,24940.2180249978
"1297617",2.16514577204768e-05,2.46118329385698e-05,1.85607127313689e-05,2.49061891880132e-05,2.3740727876107e-05,5.33981533310448e-05,2.19517573851361e-05,3.57431239165366e-05,4.9433187111855e-05,5.10214687002186e-05,2.27754363665153e-05,5.86130285762321e-05,3.61406560974708e-05,7.10599980430302e-05,4.02343265785403e-05,6.08294215773752e-05,6.73495763486315e-05,3.98604833566389e-05,6.75231068043432e-05,4.37930550866742e-05,7.78006510962506e-05,5.00894668178373e-05,6.97239499702253e-05,6.39076777827594e-05,5.91494696264224e-05,3.0360992197225e-05,5.9667793592395e-05,"v_6390",545,1.7415534656914e-05,22179.2049053872
"2678688",3.86117662681836e-05,4.36860034659614e-05,3.68014131742659e-05,4.20104395942392e-05,4.60204878829151e-05,8.39113838059276e-05,3.65556461894734e-05,4.87406235225498e-05,6.67505456542246e-05,7.9366729089229e-05,2.16908917776337e-05,7.19117829590746e-05,5.53230043338207e-05,7.69816645466161e-05,6.11654791338503e-05,8.2243860806145e-05,8.53762287542131e-05,5.24870960969407e-05,8.8375830964508e-05,6.92928086814465e-05,8.76488347793203e-05,6.73132133025673e-05,8.65093453334277e-05,8.07081497771961e-05,7.04160352695504e-05,4.74390503081641e-05,6.32478612079387e-05,"v_3560",543,1.7473963793947e-05,28991.968776266
"2511069",5.34069290438428e-05,4.86083700536753e-05,3.96815237705128e-05,4.53112598480722e-05,3.83504065690959e-05,8.57669180915624e-05,3.83007649774131e-05,7.96096850868314e-05,7.27329058779523e-05,7.81069397386063e-05,3.25363376664505e-05,8.68523588706632e-05,6.06051002249895e-05,9.84124576072125e-05,7.3956739028762e-05,9.49683826667184e-05,0.000112416207362586,7.47693538739438e-05,0.000105918598908774,6.43037264563824e-05,0.000100451473567311,6.87192334237697e-05,0.000108459477731462,9.68497797326353e-05,8.10326067409596e-05,5.81919017113479e-05,8.23415551575051e-05,"v_5454",543,1.73283196728413e-05,27544.4130508812
"1407499",4.07769120402313e-05,3.53795098491941e-05,3.58413763088503e-05,4.35108124368906e-05,3.21412931245756e-05,9.25705438055565e-05,3.47186790442738e-05,6.49874980300665e-05,7.3047766942359e-05,9.10197805824888e-05,4.50086004385898e-05,8.8986726858033e-05,5.81030548028569e-05,9.16448387459715e-05,6.46540045597353e-05,8.78302362571284e-05,9.71436268523011e-05,7.6254837725744e-05,9.79747039906156e-05,6.54124113952855e-05,7.94420150434289e-05,6.83677283934691e-05,8.90917138508434e-05,7.77433606017073e-05,7.82159653301775e-05,5.1550434668205e-05,8.2639894125467e-05,"v_8006",543,1.73448503139418e-05,23213.8832944372
"2023772",5.55720748158904e-05,5.56842720235141e-05,4.86418678477254e-05,6.15152865487074e-05,5.8073472804631e-05,0.000122465262851894,5.99769772907692e-05,9.5856559594348e-05,9.82366520948966e-05,0.000116845462270254,6.5072675332901e-05,0.000103927302769622,8.61815645401227e-05,0.000122099123621556,0.000101864942435842,0.000128176281180898,0.000132195450974265,0.000103241127700114,0.000130412274906428,8.4260055356639e-05,0.000119491295354579,9.20943179387604e-05,0.000125244873094664,0.000118920988039052,0.000105949049990185,6.98935341206951e-05,0.000102031927042995,"v_5545",542,1.67816207689339e-05,40315.6446892673
"69823",4.76332069850489e-05,3.81483410547832e-05,3.29612657126034e-05,4.20104395942392e-05,4.30985521443173e-05,7.69015876157518e-05,3.85763100491931e-05,5.03653109733015e-05,6.2972212881344e-05,8.15713604528187e-05,2.49445255442787e-05,7.17476008062e-05,6.25511355533148e-05,8.57231722423857e-05,5.74443853462396e-05,7.2933235054506e-05,9.68932566800014e-05,6.6351612047076e-05,9.59887302610761e-05,6.26406990480277e-05,8.10833789906071e-05,6.69617082722667e-05,8.72840558886524e-05,8.23552548746899e-05,7.66993122628334e-05,5.1550434668205e-05,6.86179626312542e-05,"v_6582",542,1.74158379630436e-05,24183.0270387965
"74426",5.62937900732397e-05,4.89160179654075e-05,4.99219170016129e-05,5.49136460410412e-05,5.04033914908118e-05,0.00010061119237664,3.83926133346731e-05,6.49874980300665e-05,6.89545731050717e-05,9.79486220109136e-05,2.49445255442787e-05,8.70165410235378e-05,6.36631557409293e-05,0.000106026028826109,8.0236084795355e-05,9.83822787756527e-05,0.000106156953055092,9.2842740737513e-05,9.79747039906156e-05,6.8738466211995e-05,0.000125071932774985,7.22342837267758e-05,0.000100712372179214,9.02613593426601e-05,8.92658662493993e-05,6.13545050652255e-05,9.42751138759841e-05,"v_5309",541,1.74046226677806e-05,33135.5341615236
"1853699",4.40246306983028e-05,5.10695533475323e-05,4.25616343667597e-05,5.31131986298595e-05,5.25948432947601e-05,0.000108239499995361,3.3616498757154e-05,6.98615603823215e-05,6.89545731050717e-05,0.000105192410776994,4.17549666719448e-05,0.00010458403138112,7.45053525701706e-05,0.000106308012945327,7.44218757522133e-05,9.74512162004888e-05,0.000115420649430183,9.72991922929137e-05,0.000113862493826932,7.04014936203497e-05,0.000106688656566588,8.77005050600028e-05,0.000108975951434945,8.6308307108675e-05,8.83992073537741e-05,5.9456943052899e-05,0.000100838571171148,"v_8028",540,1.74025024798566e-05,60059.7672480103
"277",3.28380442093898e-05,2.70730162324268e-05,2.65610199431658e-05,3.5408799086573e-05,3.0315083287952e-05,7.75200990442968e-05,2.39724212448557e-05,5.52393733255565e-05,5.41561030779558e-05,7.7477045063295e-05,2.81981593109238e-05,7.10908721947016e-05,4.61488377860012e-05,9.7284521130339e-05,4.6048535621682e-05,7.51057143965551e-05,7.78651235852208e-05,5.07540316031738e-05,9.40027565315366e-05,4.76734523728352e-05,8.56791980427063e-05,5.72953199389998e-05,7.7212818670731e-05,7.08255191922333e-05,6.97660410978315e-05,3.7002459240368e-05,7.72697927021515e-05,"v_6692",539,1.74212992805003e-05,24753.3544882333
"1331910",3.53640476101121e-05,3.35336223788013e-05,3.52013517319065e-05,3.90096939089364e-05,3.46979868958487e-05,9.03026685675585e-05,3.45349823297538e-05,3.57431239165366e-05,6.36019350101574e-05,7.36976770114269e-05,2.92827038998054e-05,5.51652033658655e-05,4.58708327390975e-05,7.61357121889609e-05,7.34916023053106e-05,8.96923614074563e-05,0.000120177682703878,6.43709669113424e-05,8.34108966406592e-05,4.71191099033836e-05,9.68404728835186e-05,5.8525587545052e-05,9.63223456996075e-05,0.000101132252986119,6.78160585826747e-05,4.64902693020008e-05,4.95242686816878e-05,"v_7618",539,1.74693849029576e-05,32701.0088510267
"2489213",3.68074781248106e-05,4.64548346715505e-05,3.36012902895471e-05,3.99099176145272e-05,3.61589547651476e-05,6.59745523781249e-05,2.81974456788149e-05,4.87406235225498e-05,4.75440207254147e-05,4.81869426613176e-05,2.16908917776337e-05,5.12248316968751e-05,4.6982852926712e-05,7.04960298045935e-05,4.72113774303103e-05,5.89672964270474e-05,7.18562394500269e-05,5.32298380228408e-05,7.34810279929617e-05,4.49017400255774e-05,6.69676490448739e-05,4.86834466966348e-05,6.45592129353938e-05,5.40250471977966e-05,5.69828223873593e-05,3.89000212526945e-05,5.9966132560357e-05,"v_6674",538,1.76488237059e-05,138375.384950059
"2730359",3.03120408086675e-05,3.81483410547832e-05,3.52013517319065e-05,4.02099921830575e-05,3.65241967324723e-05,0.000101229703805185,3.40757405434539e-05,5.03653109733015e-05,7.33626280067657e-05,8.85002018812434e-05,3.03672484886871e-05,7.24043294176984e-05,7.06132819135199e-05,9.84124576072125e-05,7.55847175608416e-05,8.00713814640959e-05,0.000112165837190286,7.27887087382102e-05,0.000101615655828105,7.2618863498156e-05,0.000101436291935618,7.25857887570765e-05,8.96081875543266e-05,0.000101132252986119,7.53993239193955e-05,7.05260547914706e-05,7.99548434138093e-05,"v_7688",538,1.74091676676938e-05,30731.0587491527
"2690837",5.84589358452873e-05,5.72225115821748e-05,5.63221627710504e-05,6.69166287822524e-05,5.91691987066051e-05,0.000127619524756435,3.60964044031735e-05,8.77331223405897e-05,9.94960963525235e-05,0.000108341884153551,3.63322437275364e-05,0.000106554217215615,7.39493424763633e-05,0.000121253171263901,9.02365243495586e-05,0.00010955502967762,0.000142210257866255,0.000107449998613548,0.000142659112905254,0.000103662041787444,0.000119491295354579,0.000104221241484132,0.000116981293838934,0.000108379515415092,9.31658312797129e-05,7.46374391515115e-05,0.00011486050266536,"v_5280",537,1.67816207689339e-05,40414.9913789122
"253239",2.34557458638499e-05,2.12277059095164e-05,2.24008601930314e-05,2.37058909138921e-05,2.44712118107564e-05,6.12326314259472e-05,2.7738203892515e-05,4.54912486210465e-05,3.84130498576198e-05,5.95250468169217e-05,1.68104411276661e-05,4.48217277347657e-05,4.78168680674229e-05,6.20365062280422e-05,5.00021977710183e-05,6.02087131939326e-05,6.73495763486315e-05,4.92685477513736e-05,6.78541024259331e-05,4.43473975561258e-05,6.4013193939953e-05,4.7628931605733e-05,5.29385546070229e-05,4.97425739443127e-05,5.26495279092331e-05,3.35235955511026e-05,4.68392179700301e-05,"v_6360",535,1.74246384387524e-05,19050.9413070333
"229731",4.11377696689059e-05,3.78406931430511e-05,4.03215483474565e-05,4.77118563963145e-05,4.12723423076937e-05,7.25720076159374e-05,3.26980151845541e-05,7.14862478330731e-05,6.01384633016835e-05,8.3146097141097e-05,6.94108536884277e-05,7.24043294176984e-05,6.33851506940257e-05,9.55926164150287e-05,7.02356452411513e-05,8.37956317647515e-05,9.58917759908024e-05,6.98177410346098e-05,9.33407652883568e-05,5.93146442313182e-05,9.58556545152117e-05,7.08282636055734e-05,8.83170032956187e-05,7.60962555042135e-05,7.58326533672081e-05,5.2815476009756e-05,7.93581654778853e-05,"v_8090",535,1.73481602276079e-05,25972.2246621013
"84110",2.88686102939691e-05,2.43041850268377e-05,2.36809093469189e-05,2.70067111677252e-05,2.84888734513284e-05,5.71092219023144e-05,1.97473968108964e-05,3.57431239165366e-05,4.03022162440601e-05,5.95250468169217e-05,9.76090129993514e-06,4.56426384991387e-05,3.28045955346273e-05,6.45743633010076e-05,3.95366214933633e-05,5.27602125926213e-05,6.35940237641353e-05,4.77830638995734e-05,5.29592994543868e-05,3.60322605143522e-05,5.51498286251903e-05,3.95443159088189e-05,5.55209231244387e-05,4.80954688468189e-05,3.79163266836041e-05,3.0360992197225e-05,4.98226076496498e-05,"v_5290",534,1.75988173594734e-05,51266.6397981223
"1353147",3.10337560660167e-05,2.89189037028195e-05,1.79206881544251e-05,3.0007456853028e-05,2.30102439414576e-05,5.56660285690429e-05,2.2410999171436e-05,3.89924988180399e-05,3.55793002779594e-05,4.34627325964825e-05,2.0606347188752e-05,5.38517461428687e-05,3.50286359098563e-05,5.55508714860196e-05,4.16297367488943e-05,5.49326919346704e-05,5.68340291120422e-05,4.10983865664724e-05,5.06423301032574e-05,3.27062056976428e-05,6.4013193939953e-05,3.76110382421655e-05,5.8361528493596e-05,5.17191000613053e-05,4.50662625725123e-05,2.15057028063677e-05,5.04192855855738e-05,"v_5460",533,1.76192825428149e-05,108512.744793018
"35746",3.46423323527629e-05,3.63024535843904e-05,3.32812780010752e-05,3.87096193404061e-05,3.50632288631734e-05,8.26743609488378e-05,2.70034170344351e-05,6.01134356778115e-05,5.28966588203289e-05,6.42492568817568e-05,2.54867978387195e-05,6.38668574682193e-05,4.78168680674229e-05,7.19059504006853e-05,5.39558599203546e-05,7.82092563137681e-05,8.38740077204146e-05,6.26379024175755e-05,6.75231068043432e-05,4.21300276783195e-05,6.00739204667251e-05,5.65923098783986e-05,6.58503971941017e-05,6.32488357437618e-05,5.69828223873593e-05,3.98488022588578e-05,6.68279288234824e-05,"v_8059",533,1.74252456959643e-05,19208.3931347377
"699433",4.76332069850489e-05,4.70701304950147e-05,4.12815852128722e-05,4.53112598480722e-05,4.7481455752214e-05,8.0818826663203e-05,3.12284414683944e-05,7.14862478330731e-05,6.89545731050717e-05,8.34610444787527e-05,2.76558870164829e-05,8.58672659534156e-05,6.50531809754474e-05,8.6005156361604e-05,6.95379401559743e-05,9.06234239826202e-05,0.000115170279257883,7.32838700221436e-05,9.30097696667668e-05,5.59885894146088e-05,8.17399245694784e-05,7.22342837267758e-05,8.28940294090456e-05,8.30140969136874e-05,7.06326999934567e-05,5.1550434668205e-05,7.36897250866078e-05,"v_8063",532,1.73376330663338e-05,21164.2750833993
"2079535",3.78900510108344e-05,3.81483410547832e-05,4.03215483474565e-05,4.59114089851328e-05,4.16375842750184e-05,7.29843485683007e-05,2.81055973215549e-05,5.19899984240532e-05,5.19520756271088e-05,6.99183089595589e-05,2.44022532498379e-05,6.63295897613383e-05,4.58708327390975e-05,9.10808705075348e-05,4.7443945792036e-05,7.04504015207355e-05,7.26073499669261e-05,5.94193540720083e-05,7.41430192361415e-05,4.93364797811899e-05,6.63111034660026e-05,5.99316076662544e-05,6.6883344601068e-05,7.28020453092259e-05,5.76328165590782e-05,4.96528726558784e-05,6.62312508875584e-05,"v_4814",531,1.74307129161583e-05,21703.4248326266
"2055893",2.38166034925245e-05,2.70730162324268e-05,2.14408233276158e-05,2.49061891880132e-05,2.3740727876107e-05,5.99956085688573e-05,2.2227302456916e-05,4.87406235225498e-05,3.84130498576198e-05,5.57456787650537e-05,2.92827038998054e-05,5.08964673911259e-05,3.47506308629527e-05,6.79581727316281e-05,4.16297367488943e-05,5.24498584009e-05,5.83362501458406e-05,4.28314510602393e-05,6.18961812373146e-05,4.15756852088679e-05,5.08822823625267e-05,4.14775935754723e-05,4.90650018308993e-05,5.0730837002809e-05,4.33329447812618e-05,2.43520458248576e-05,5.04192855855738e-05,"v_8048",531,1.74085615305607e-05,29406.5285786072
"83564",5.8819793473962e-05,6.2760173993353e-05,5.31220398863316e-05,6.42159576654799e-05,7.01264577263468e-05,0.000120815899042441,4.70263589171115e-05,7.14862478330731e-05,0.000101070401674557,0.000113066094218386,3.36208822553322e-05,9.29270985270234e-05,8.14554787427611e-05,0.000117305393594844,8.79108407323019e-05,0.000114210342553439,0.000121930273909976,8.12064505650781e-05,0.000127433314312118,6.81841237425434e-05,0.000116208567460222,8.87550201509046e-05,0.000114657162173259,9.91557268691266e-05,9.29491665558065e-05,6.95772737853073e-05,9.69601645876418e-05,"v_3583",530,1.73517724835592e-05,79840.7462458394
"1694",5.30460714151681e-05,5.16848491709966e-05,4.76818309823097e-05,4.95123038074962e-05,5.18643593601107e-05,7.64892466633886e-05,3.21469250409942e-05,6.17381231285631e-05,5.5100686271176e-05,7.87368344139177e-05,3.30786099608913e-05,7.995670844993e-05,5.42109841462062e-05,6.90861092085016e-05,5.60489751758856e-05,8.59681111068006e-05,8.03688253082182e-05,5.37249993067742e-05,8.87068265860979e-05,5.37712195368025e-05,8.43661068849637e-05,5.51862897571961e-05,7.77292923742141e-05,6.39076777827594e-05,6.34827641045485e-05,4.74390503081641e-05,6.92146405671782e-05,"v_5207",530,1.73997772828508e-05,25533.0961757935
"35701",3.42814747240883e-05,3.44565661139977e-05,3.48813394434346e-05,2.73067857362555e-05,4.27333101769926e-05,7.77262695204784e-05,3.63719494749535e-05,4.71159360717982e-05,6.54911013965977e-05,9.29094646084228e-05,2.81981593109238e-05,7.2568511570573e-05,6.61652011630619e-05,0.000101232298799396,6.3491162751107e-05,7.63471311634403e-05,9.1385112889407e-05,6.70943539729761e-05,0.000102277647071285,5.26625345978994e-05,8.30530157272211e-05,7.66280966055335e-05,8.31522662607872e-05,8.43317809916824e-05,7.0849364717363e-05,5.02853933266539e-05,8.2639894125467e-05,"v_6509",530,1.7367744624683e-05,28852.8515654724
"19",2.74251797792706e-05,2.64577204089625e-05,2.52809707892783e-05,2.52062637565435e-05,2.84888734513284e-05,5.38104942834081e-05,2.39724212448557e-05,4.06171862687915e-05,4.53399932745677e-05,4.91317846742846e-05,1.46413519499027e-05,3.87469880784055e-05,4.42028024576758e-05,6.65482521355362e-05,4.3955420366151e-05,6.05190673856539e-05,6.15910623857373e-05,4.18411284923725e-05,6.38821549668541e-05,3.27062056976428e-05,5.41650102568833e-05,4.41138813027269e-05,5.19056072000566e-05,5.27073631198015e-05,5.30828573570457e-05,3.7002459240368e-05,4.95242686816878e-05,"v_3538",529,1.76425962844692e-05,55137.4507302174
"2716717",2.95903255513183e-05,3.93789327017117e-05,3.04011674048283e-05,3.84095447718758e-05,3.54284708304981e-05,6.90671095208495e-05,2.33294827440358e-05,5.19899984240532e-05,5.47858252067693e-05,7.21229403231486e-05,3.36208822553322e-05,6.33743110095955e-05,4.55928276921939e-05,7.35978551159956e-05,5.7211816984514e-05,6.30019009194243e-05,9.08843725448075e-05,6.28854830595422e-05,6.88470892907029e-05,5.09995071895447e-05,7.15634680969731e-05,6.04588652117053e-05,6.81745288597758e-05,6.88489930752407e-05,6.45660877240801e-05,3.47886368926537e-05,5.60877259768513e-05,"v_7983",529,1.74158379630436e-05,18828.3003297432
"901",4.00551967828821e-05,3.96865806134438e-05,4.32016589437034e-05,3.93097684774667e-05,3.90808905037454e-05,9.6281612376826e-05,3.70148879757733e-05,4.54912486210465e-05,6.17127686237171e-05,6.51940988947238e-05,2.49445255442787e-05,6.45235860797177e-05,4.97629033957482e-05,7.13419821622486e-05,5.81420904314166e-05,7.47953602048338e-05,8.68784497880116e-05,6.06572572818418e-05,9.76437083690257e-05,6.54124113952855e-05,8.00985606223002e-05,6.55556881510642e-05,7.95369503364051e-05,8.92730962841638e-05,7.25826825086135e-05,5.43967776866948e-05,6.32478612079387e-05,"v_3550",528,1.74858801517774e-05,35415.5543191311
"897",3.46423323527629e-05,4.0301876436908e-05,3.42413148664909e-05,3.69091719292244e-05,4.52900039482657e-05,8.49422361868358e-05,3.82089166201531e-05,5.19899984240532e-05,7.39923501355792e-05,7.62172557126723e-05,2.44022532498379e-05,7.20759651119492e-05,6.56091910692547e-05,0.000111101742972039,6.95379401559743e-05,7.97610272723746e-05,0.000109161395122689,6.48661281952758e-05,9.76437083690257e-05,6.31950415174793e-05,8.66640164110133e-05,7.64523440903832e-05,9.86464773652817e-05,0.000106402989298099,7.25826825086135e-05,4.83878313143273e-05,8.89050124526685e-05,"v_3587",528,1.73641257162702e-05,22315.5049646494
"2247",3.21163289520406e-05,2.30735933799092e-05,2.49609585008064e-05,3.45085753809822e-05,3.83504065690959e-05,6.08202904735839e-05,2.47990564601955e-05,4.06171862687915e-05,4.21913826305005e-05,5.3541047401464e-05,3.0909520783128e-05,5.54935676716147e-05,3.72526762850853e-05,5.44229350091462e-05,4.186230511062e-05,5.92776506187687e-05,6.3844393936435e-05,4.87733864674402e-05,5.42832819407465e-05,3.10431782892881e-05,5.08822823625267e-05,4.79804366360336e-05,5.75868179383713e-05,4.97425739443127e-05,4.83162334311069e-05,2.94122111910617e-05,4.7734234873916e-05,"v_8035",528,1.74197819043306e-05,25311.1854455214
"351604",5.99023663599858e-05,4.70701304950147e-05,4.60817695399503e-05,3.87096193404061e-05,5.22296013274354e-05,0.000106383965709726,4.07806706234327e-05,6.33628105793148e-05,7.14734616203254e-05,9.16496752578001e-05,2.11486194831928e-05,7.27326937234476e-05,7.00572718197126e-05,0.000106589997064545,7.27938972201336e-05,9.15544865577841e-05,0.000112666577534885,6.53612894792092e-05,0.000109559550746263,6.81841237425434e-05,0.000107016929356024,7.48705714540304e-05,9.08993718130344e-05,8.762599118667e-05,7.45326650237703e-05,5.9456943052899e-05,8.47282669012009e-05,"v_3526",527,1.73831418290542e-05,31790.3001687079
"1100",2.0568884834453e-05,2.49194808503019e-05,2.04807864622001e-05,2.37058909138921e-05,2.30102439414576e-05,5.29858123786816e-05,2.35131794585558e-05,2.76196866627782e-05,4.78588817898214e-05,6.07848361675444e-05,1.73527134221069e-05,4.31799062060197e-05,3.64186611443744e-05,5.55508714860196e-05,4.51182621747793e-05,5.6484462893277e-05,6.65984658317322e-05,4.25838704182726e-05,6.22271768589045e-05,3.38148906365459e-05,5.2523646309705e-05,3.97200684239692e-05,4.9839712386124e-05,5.60015733147891e-05,4.44162684007933e-05,3.41561162218781e-05,4.56458620981822e-05,"v_7559",527,1.73976582751962e-05,23738.782890379
"2773299",7.28932409922719e-05,5.99913427877639e-05,5.69621873479942e-05,7.02174490360855e-05,5.95344406739299e-05,0.000117929512375898,4.19746992678125e-05,9.42318721435964e-05,0.000103904151254218,0.00011999493564681,3.90436051997406e-05,0.000105240759992618,6.83892415382909e-05,0.000146349757874336,9.2794776328541e-05,0.000132521239864996,0.000145965810450751,9.43282245893132e-05,0.000126771323068938,8.25970279482843e-05,0.000137874571562976,9.78941509387205e-05,0.000135832584016069,0.000125509408429027,9.57658079665886e-05,7.46374391515115e-05,0.000110087079177969,"v_3568",525,1.67187735107752e-05,33134.5646801446
"2086585",2.95903255513183e-05,3.0149495349748e-05,2.8801105962469e-05,3.30082025383308e-05,3.0315083287952e-05,8.24681904726561e-05,2.96670193949747e-05,4.22418737195432e-05,6.95842952338851e-05,9.98383060368476e-05,2.87404316053646e-05,7.8314886921184e-05,5.81030548028569e-05,9.78484893687757e-05,6.37237311128326e-05,7.94506730806533e-05,9.81451075415001e-05,6.28854830595422e-05,0.000107573577016723,7.15101785592528e-05,0.000106032110987717,7.17070261813249e-05,0.000103552977548372,9.42144115766452e-05,8.23325950843974e-05,6.1987025736001e-05,7.90598265099233e-05,"v_6512",525,1.73659349819394e-05,19171.0562396589
"1111069",1.51560204043338e-05,1.93818184391237e-05,1.28004915388751e-05,2.46061146194829e-05,2.11840341048339e-05,5.15426190454101e-05,1.53386756624172e-05,4.38665611702949e-05,4.59697154033811e-05,5.22812580508413e-05,2.27754363665153e-05,4.90904637095053e-05,2.55764643151332e-05,6.73942044931914e-05,3.74435062378323e-05,4.81048997168018e-05,6.05895816965383e-05,3.49088705173049e-05,6.12341899941348e-05,3.27062056976428e-05,6.72959218343096e-05,4.46411388481778e-05,5.6553870531405e-05,5.63309943342879e-05,4.65829156398564e-05,3.06772525326128e-05,5.39993532011175e-05,"v_6683",524,1.73970529392321e-05,24464.8347138091
"63561",5.26852137864935e-05,5.26077929061929e-05,4.19216097898159e-05,5.61139443151623e-05,5.88039567392804e-05,0.000102260556186094,3.42594372579738e-05,5.68640607763082e-05,7.93449882304934e-05,9.16496752578001e-05,3.36208822553322e-05,9.11210948454028e-05,6.31071456471221e-05,0.000110255790614384,7.00030768794256e-05,9.21751949412267e-05,0.000111164356501087,7.20459668123101e-05,0.000115517471934881,7.70536032537686e-05,0.000119163022565143,8.45369597872973e-05,0.000109234188286686,0.000101461674005618,9.35991607275255e-05,5.34479966805315e-05,8.44299279332389e-05,"v_3548",523,1.74079554356341e-05,39525.440102183
"44742",2.7064322150596e-05,3.41489182022656e-05,3.16812165587159e-05,2.91072331474371e-05,3.46979868958487e-05,6.82424276161229e-05,2.74626588207351e-05,4.87406235225498e-05,5.7304713722023e-05,7.49574663620496e-05,2.49445255442787e-05,6.40310396210939e-05,5.50449992869171e-05,7.58537280697426e-05,5.39558599203546e-05,6.79675679869651e-05,6.75999465209312e-05,5.59532250844745e-05,7.91079535599903e-05,5.21081921284478e-05,8.10833789906071e-05,5.6240804848098e-05,6.58503971941017e-05,6.7201887977747e-05,7.4316000299864e-05,4.58577486312253e-05,6.50378950157105e-05,"v_3551",523,1.74709109332961e-05,22807.4179063472
"216816",5.26852137864935e-05,4.43012992894256e-05,4.19216097898159e-05,5.55137951781018e-05,5.36905691967343e-05,8.94779866628319e-05,3.60964044031735e-05,6.17381231285631e-05,6.98991562982918e-05,0.000104247568764027,3.25363376664505e-05,8.93150911637822e-05,5.92150749904714e-05,0.000104616108230017,5.7211816984514e-05,0.000101796174884587,0.000108911024950389,6.51137088372425e-05,8.80448353429181e-05,5.87603017618667e-05,9.5527381725776e-05,7.5749334029782e-05,9.16740823682592e-05,9.25673064791514e-05,6.71660644109558e-05,5.34479966805315e-05,8.44299279332389e-05,"v_5208",523,1.73232165748536e-05,27610.0903894066
