"","iYASM2TOMPOOA050195.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2734253",4.49288574007488e-07,2.2807357653579e-07,4.3062279251991e-07,0,4.46468434681668e-07,7.95220407264179e-07,0,0,1.59684590995865e-06,1.01234077145091e-06,2.20260435939455e-06,"v_6402",4,1.77787259764965e-05,3830.94214936536
"424800",0.00038099671075835,0.000271635629654126,0.000292392876121019,0.000327740776533052,0.000346905973747656,0.000270374938469821,0.000292488379439505,0.000280264333518771,0.000617180944199018,0.000319899683778488,0.000301756797237053,"v_374",69,2.04156628965743e-05,3829.49643571695
"1545044",0.000363923744946065,0.000344619174145579,0.000387560513267919,0.000323311847120443,0.000335297794445933,0.000264808395618972,0.000377950268513922,0.000314823243817327,0.000376057211795262,0.000347907778455296,0.000295148984158869,"v_578",50,2.01918223119637e-05,3819.26723282402
"321984",0.000318994887545316,0.000265249569511124,0.000292392876121019,0.000309582165941356,0.000251361728725779,0.000218685611997649,0.000319847466040886,0.000279842883393179,0.00030739283766704,0.00032968564456918,0.000420697432644359,"v_1117",42,2.04490613880823e-05,3802.99272366991
"229731",0.000126699377870112,0.000100580447252284,7.19140063508249e-05,0.000116923736492873,0.000103134208411465,0.000101788212129815,9.92824585947019e-05,0.000112105733407509,8.54312561827878e-05,0.0001292421718219,9.69145918133601e-05,"v_5326",91,2.47011164904654e-05,3802.77256152456
"381764",2.24644287003744e-06,6.84220729607371e-07,0,1.32867882378264e-06,4.46468434681668e-07,1.59044081452836e-06,3.38462927027393e-06,2.10725062796069e-06,0,1.68723461908485e-06,0,"v_5179",14,2.32120888558761e-05,3801.49609297521
"407976",1.79715429602995e-06,6.84220729607371e-07,1.72249117007964e-06,4.42892941260881e-07,1.78587373872667e-06,1.59044081452836e-06,1.12820975675798e-06,0,1.59684590995865e-06,1.34978769526788e-06,0,"v_2386",6,2.17117547440184e-05,3799.33772441046
"2769486",6.06539574910109e-05,4.92638925317307e-05,5.33972262724688e-05,5.31471529513057e-05,5.75944280739352e-05,3.65801387341523e-05,6.23335890608782e-05,4.55166135639508e-05,3.91227247939869e-05,6.44523624490413e-05,6.38755264224419e-05,"v_2312",66,2.64375413086583e-05,3798.9118144142
"2083053",6.73932861011232e-06,6.38606014300213e-06,7.75121026535838e-06,2.2144647063044e-06,5.35762121618002e-06,2.2266171403397e-05,3.38462927027393e-06,3.3716010047371e-06,1.99605738744831e-05,5.39915078107152e-06,0,"v_1402",5,2.42031125202701e-05,3796.99031867128
"180255",2.24644287003744e-06,1.14036788267895e-06,4.3062279251991e-07,1.32867882378264e-06,4.01821591213501e-06,0,5.64104878378988e-07,3.79305113032924e-06,0,2.02468154290182e-06,0,"v_6109",16,2.43172920263599e-05,3796.81304819431
"1853130",4.71753002707862e-05,4.51585681540865e-05,2.8851727098834e-05,4.8275330597436e-05,5.17903384230735e-05,2.78327142542463e-05,5.44361207635724e-05,3.87734115544766e-05,7.50517577680565e-05,7.35634293920995e-05,5.72677133442582e-05,"v_1503",81,2.66028198989093e-05,3793.10484248295
"568817",4.49288574007488e-07,2.2807357653579e-06,1.72249117007964e-06,4.42892941260881e-06,4.46468434681668e-07,7.95220407264179e-07,2.82052439189494e-06,8.42900251184275e-07,0,3.03702231435273e-06,2.20260435939455e-06,"v_1972",13,2.43652843428683e-05,3786.90892626198
"1300165",7.63790575812729e-06,3.42110364803686e-06,2.15311396259955e-06,6.20050117765233e-06,3.12527904277168e-06,2.38566122179254e-06,5.64104878378988e-06,5.90030175828992e-06,3.99211477489662e-06,3.71191616198667e-06,6.60781307818364e-06,"v_1836",27,2.66141480811199e-05,3781.42716793643
"1273755",0,0,0,0,0,7.95220407264179e-07,5.64104878378988e-07,0,7.98422954979325e-07,3.3744692381697e-07,0,"v_5880",6,1.63607211805896e-05,3781.35764162952
"2717326",0.000375155959296252,0.000449533019352043,0.000319522112049773,0.000464594695382664,0.000345566568443611,0.000176538930412648,0.000368642538020669,0.000389419916047135,0.000230744233989025,0.000360393314636524,0.000295148984158869,"v_3681",189,2.04285918571633e-05,3779.6382716409
"13690",0.000480738774188012,0.000399128758937633,0.000474115694564421,0.000406575720077489,0.000475935351370658,0.000493036652503791,0.000476104517351866,0.000432829278983125,0.000632350980343625,0.000494022296468044,0.000632147451146235,"v_392",13,1.84063759686355e-05,3776.18757750324
"244734",0.000305965518899099,0.000214845309096715,0.000364737505264364,0.000313125309471443,0.000182159121350121,0.000121668722311419,0.000321821833115213,0.000179537753502251,0.000327353411541523,0.000205167729680718,0.000246691688252189,"v_42",44,2.05195551360447e-05,3773.46520290518
"1173270",4.49288574007488e-06,6.15798656646634e-06,2.15311396259955e-06,5.75760823639145e-06,2.67881060809001e-06,1.59044081452836e-06,4.7948914662214e-06,5.05740150710565e-06,8.78265250477257e-06,1.41727708003127e-05,2.20260435939455e-06,"v_1389",33,2.79212620410443e-05,3770.46084254192
"1982111",4.49288574007488e-07,0,0,0,4.46468434681668e-07,0,0,0,0,6.7489384763394e-07,0,"v_7417",18,1.70502983802217e-05,3765.33169688357
"32009",6.20018232130333e-05,4.28778323887286e-05,4.47847704220706e-05,5.53616176576101e-05,4.91115278149835e-05,3.26040366978314e-05,5.21797012500564e-05,5.01525649454644e-05,5.74864527585114e-05,6.00655524394207e-05,5.72677133442582e-05,"v_944",91,2.6916451335056e-05,3764.02614665263
"51664",2.24644287003744e-06,2.2807357653579e-06,4.3062279251991e-07,4.42892941260881e-07,2.67881060809001e-06,1.59044081452836e-06,2.82052439189494e-06,1.26435037677641e-06,7.98422954979325e-07,3.3744692381697e-07,0,"v_4215",5,2.35560162065392e-05,3757.98302890796
"1859492",0,4.56147153071581e-07,0,0,0,7.95220407264179e-07,0,0,0,3.3744692381697e-07,0,"v_6758",9,1.62980589011849e-05,3756.29657513258
"2725614",0,0,4.3062279251991e-07,4.42892941260881e-07,4.46468434681668e-07,0,0,4.21450125592137e-07,0,6.7489384763394e-07,0,"v_7106",13,1.68426725952874e-05,3754.98416046202
"1445510",2.74066030144568e-05,1.64212975105769e-05,2.32536307960751e-05,1.99301823567396e-05,2.50022323421734e-05,2.30613918106612e-05,2.31283000135385e-05,1.81223554004619e-05,3.11384952441937e-05,2.80080946768085e-05,2.422864795334e-05,"v_2303",16,2.74891417889933e-05,3747.0871808298
"1112",0.000212064206931534,0.000164441048682305,0.000170957248630404,0.000153240957676265,0.000201803732476114,0.000174153269190855,0.000221129112324563,0.000144557393078103,0.000289029109702516,0.000184583467327883,0.000156384909517013,"v_452",51,2.2367361546032e-05,3746.80274555192
"49277",2.69573144404493e-06,2.5088093418937e-06,5.59809630275883e-06,3.10025058882617e-06,8.92936869363336e-07,3.9761020363209e-06,3.10257683108444e-06,8.42900251184275e-07,1.59684590995865e-06,2.69957539053576e-06,2.20260435939455e-06,"v_4984",6,2.26408259373302e-05,3736.57544869169
"1717",1.61743886642696e-05,1.71055182401843e-05,1.33493065681172e-05,2.25875400043049e-05,1.38405214751317e-05,1.19283061089627e-05,1.57949365946117e-05,1.55936546469091e-05,1.75653050095451e-05,1.99093685052012e-05,1.76208348751564e-05,"v_3530",23,2.83599444145089e-05,3735.88816423641
"1623277",1.79715429602995e-06,1.59651503575053e-06,4.3062279251991e-07,4.42892941260881e-07,4.46468434681668e-07,1.59044081452836e-06,1.12820975675798e-06,2.10725062796069e-06,7.98422954979325e-07,3.3744692381697e-07,4.4052087187891e-06,"v_5690",10,2.18164365032616e-05,3735.74289020958
"2734223",0,2.2807357653579e-07,0,4.42892941260881e-07,0,0,0,8.42900251184275e-07,0,3.3744692381697e-07,0,"v_6593",10,1.71744581458455e-05,3734.77802614948
"194196",1.03336372021722e-05,7.52642802568108e-06,7.32058747283847e-06,9.74364470773938e-06,9.8223055629967e-06,2.38566122179254e-06,6.76925854054786e-06,5.47885163269779e-06,8.78265250477257e-06,8.09872617160728e-06,6.60781307818364e-06,"v_1283",44,2.83816767894647e-05,3733.77738315597
"236753",4.49288574007488e-07,9.12294306143162e-07,2.58373675511946e-06,4.42892941260881e-07,2.67881060809001e-06,3.9761020363209e-06,3.38462927027393e-06,1.68580050236855e-06,1.59684590995865e-06,2.36212846671879e-06,0,"v_4351",7,2.16830373598734e-05,3730.74751864137
"2588711",0.000285747533068762,0.000275512880455235,0.000289378516573379,0.000234733258868267,0.000275471024198589,0.000225842595663027,0.000300385847736811,0.000284478834774693,0.000297811762207288,0.000293241376796947,0.000244489083892795,"v_656",94,2.10637177461822e-05,3729.80360834133
"32054",9.88434862816473e-06,6.15798656646634e-06,6.45934188779865e-06,6.20050117765233e-06,8.92936869363336e-06,2.38566122179254e-06,8.17952073649533e-06,1.09577032653956e-05,7.18580659481392e-06,6.07404462870546e-06,2.20260435939455e-06,"v_4638",25,2.75922962308923e-05,3728.90819986989
"110456",8.98577148014976e-07,4.56147153071581e-07,0,0,0,1.59044081452836e-06,2.82052439189494e-07,8.42900251184275e-07,0,0,0,"v_6045",8,1.86877464446562e-05,3728.72173339123
