"","vcXtM2TOMPOOB050180.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"33050",0.000636808105307888,0.000572972188115765,0.00054785856833971,0.000628663619071015,0.00136530325301465,0.000694549806975843,0.000582156234487116,0.000623127967886547,0.000707065637631525,0.000567903205574118,0.000870756357384493,"v_413",23,1.68335998653312e-05,13569.7824950872
"1235283",5.96821092134853e-07,9.77768239105401e-07,4.42892941260881e-07,6.7489384763394e-07,3.1936918199173e-06,8.42900251184275e-07,2.82052439189494e-07,2.01768365208812e-06,8.88273414109957e-07,2.2807357653579e-06,0,"v_5259",4,1.6826518593303e-05,4137.20902304888
"1307956",0,2.4444205977635e-07,4.42892941260881e-07,3.3744692381697e-07,7.98422954979325e-07,4.21450125592137e-07,5.64104878378988e-07,0,0,2.2807357653579e-07,0,"v_6279",13,1.68228386857998e-05,37087.1042223566
"2560494",0,2.4444205977635e-07,0,3.3744692381697e-07,7.98422954979325e-07,8.42900251184275e-07,5.64104878378988e-07,0,0,0,0,"v_5806",15,1.68208578637511e-05,53772.9333489823
"2560434",5.96821092134853e-07,0,0,3.3744692381697e-07,0,1.26435037677641e-06,0,0,8.88273414109957e-07,0,0,"v_7659",4,1.6818594638232e-05,3739.21246153934
"1913652",8.95231638202279e-07,2.4444205977635e-07,0,3.3744692381697e-07,1.59684590995865e-06,0,5.64104878378988e-07,3.36280608681353e-07,0,0,3.83593108979953e-07,"v_5905",6,1.68163320216594e-05,12440.2713035206
"2734225",0,0,4.42892941260881e-07,0,0,8.42900251184275e-07,2.82052439189494e-07,0,0,6.84220729607371e-07,0,"v_5798",5,1.68132219177161e-05,1370.63697831822
"1896164",0.000370924308761811,0.000372285257039381,0.000328626562415574,0.00032192436532139,0.000682651626507323,0.000378462212781739,0.000295873008709779,0.000336953169898716,0.000331770120170069,0.000253161669954727,0.00287042723449699,"v_1706",19,1.68022044492237e-05,36.9279152715226
"155892",0.000764826229570814,0.0005974163940934,0.000590376290700754,0.000534178480402264,0.00120801393088372,0.000547042263018594,0.000533079110068144,0,0.000538737825657689,0,0.000532427235264175,"v_703",12,1.680135754969e-05,45.8881431859843
"1904",0,7.33326179329051e-07,8.85785882521762e-07,0,0,0,2.82052439189494e-07,3.36280608681353e-07,8.88273414109957e-07,4.56147153071581e-07,3.83593108979953e-07,"v_3139",2,1.67988173632576e-05,524.582886334127
"2771361",0.000675303065750586,0.000766081415339081,0.000661682054243756,0.000746432595483138,0.0007569049613204,0.000811712941890457,0.000649002662575026,0.000664826763363035,0.000898932695079276,0.000837030025886351,0.000590349794720148,"v_532",3,1.67931752535769e-05,4.9362960272538
"209841",0,0,0,3.3744692381697e-07,7.98422954979325e-07,4.21450125592137e-07,0,0,8.88273414109957e-07,2.2807357653579e-07,0,"v_6363",5,1.67931752535769e-05,22363.5968111983
"2560435",0,0,0,6.7489384763394e-07,7.98422954979325e-07,8.42900251184275e-07,0,0,0,0,0,"v_7443",11,1.67897918065816e-05,25594.0954042555
"1848766",5.96821092134853e-07,4.888841195527e-07,0,0,0,0,8.46157317568482e-07,6.72561217362706e-07,8.88273414109957e-07,2.2807357653579e-07,1.15077932693986e-06,"v_2931",4,1.67881005942988e-05,581.49495882408
"754069",2.98410546067426e-07,2.4444205977635e-07,0,0,0,0,8.46157317568482e-07,0,4.44136707054978e-07,9.12294306143162e-07,0,"v_6002",3,1.67841557569654e-05,16679.8947330178
"1917441",0,2.4444205977635e-07,0,1.01234077145091e-06,0,1.68580050236855e-06,5.64104878378988e-07,6.72561217362706e-07,8.88273414109957e-07,2.2807357653579e-07,0,"v_4262",1,1.67759902028217e-05,0
"1909389",5.96821092134853e-07,2.4444205977635e-07,0,1.01234077145091e-06,1.59684590995865e-06,4.21450125592137e-07,2.82052439189494e-07,3.36280608681353e-07,1.33241012116494e-06,4.56147153071581e-07,3.83593108979953e-07,"v_5828",3,1.67728950016773e-05,2153.32911315508
"332186",2.98410546067426e-07,0,4.42892941260881e-07,6.7489384763394e-07,0,0,0,0,0,0,0,"v_7615",19,1.67728950016773e-05,44723.1271813743
"2733302",0,0,0,3.3744692381697e-07,0,4.21450125592137e-07,2.82052439189494e-07,0,0,6.84220729607371e-07,0,"v_6158",12,1.6767551434464e-05,158650.604680994
"215691",0.000568770500804515,0.000479839763340975,0.000535014673043144,0.000400886945494561,0.000944534355740541,0.000444629882499705,0.000354821968500384,0.000512491647630382,0.00040594095024825,0.000314741535619391,0.000804394749530962,"v_1719",45,1.67641783038004e-05,532.614635139758
"413684",2.98410546067426e-07,0,4.42892941260881e-07,3.3744692381697e-07,0,0,5.64104878378988e-07,0,0,0,3.83593108979953e-07,"v_6183",9,1.67630542284804e-05,31657.829986161
"2734256",2.98410546067426e-07,2.4444205977635e-07,0,6.7489384763394e-07,0,4.21450125592137e-07,0,0,1.33241012116494e-06,0,0,"v_6948",3,1.67616493462957e-05,4271.40755604635
"1605891",0.000619798704182045,0.000496706265465544,0.000611635151881276,0.000480524419515366,0.000905411630946554,0.000611524132234191,0.000381052845345007,0.000525942871977636,0.000548952969919953,0.000368110752528766,0.000587664642957288,"v_1634",37,1.67594020245358e-05,308.009973549536
"2149",2.98410546067426e-07,0,1.32867882378264e-06,3.3744692381697e-07,7.98422954979325e-07,4.21450125592137e-07,2.82052439189494e-07,0,8.88273414109957e-07,4.56147153071581e-07,0,"v_4801",4,1.67526636735241e-05,2506.34670398279
"2733939",0,2.4444205977635e-07,0,6.7489384763394e-07,0,0,5.64104878378988e-07,0,4.44136707054978e-07,0,0,"v_6061",15,1.67506993416975e-05,22765.3149250009
"1855519",0.000294232798422482,0.000235153261504849,0.00032198316829666,0.000321586918397573,0.000788043456564594,0.000226318717442978,0.000196026445236698,0.000288865042857282,0.000267814434354152,0.000394567287406917,0.000547387366514393,"v_384",4,1.67462111697229e-05,0
"407020",0.000176957453817984,0.000163287295930602,0.000217460434159092,0.000200106025823463,0.000362484021560613,0.000137814191068629,0.000141308272033937,0.00017150311042749,0.000172325042337332,0.000321355669338929,0.000306490894074982,"v_387",4,1.67462111697229e-05,0
"76947",0.000209782613885401,0.000157665128555746,0.000250677404753659,0.000260509025186701,0.000400808323399621,0.000155936546469091,0.000147231373256916,0.0001839454929487,0.000193199467568916,0.000287372706435096,0.000395100902249352,"v_399",4,1.67462111697229e-05,0
"2074",0.000645760421689911,0.000890257981705467,0.000972150006067633,0.00078625133249354,0.000418373628409166,0.000923818675297965,0.00110508145674444,0.000847427133877009,0.000890494097645232,0.00123593071124745,0.000604159146643426,"v_3601",77,1.67448091091762e-05,19547.5646828987
"2734281",2.98410546067426e-07,0,8.85785882521762e-07,0,0,4.21450125592137e-07,2.82052439189494e-07,6.72561217362706e-07,0,0,3.83593108979953e-07,"v_5772",8,1.67408845883416e-05,37278.4030512816
"2560076",0,4.888841195527e-07,4.42892941260881e-07,3.3744692381697e-07,0,0,0,0,8.88273414109957e-07,2.2807357653579e-07,0,"v_6778",12,1.67394834195417e-05,11382.439404512
"2734141",2.98410546067426e-07,4.888841195527e-07,0,0,0,0,2.82052439189494e-07,0,4.44136707054978e-07,2.2807357653579e-07,0,"v_5980",8,1.67386428308393e-05,29378.9213430524
"2593268",0,0,0,6.7489384763394e-07,0,4.21450125592137e-07,5.64104878378988e-07,3.36280608681353e-07,0,0,0,"v_5591",14,1.67369619066747e-05,41861.541110798
"1401251",2.98410546067426e-07,4.888841195527e-07,4.42892941260881e-07,3.3744692381697e-07,0,4.21450125592137e-07,2.82052439189494e-07,3.36280608681353e-07,0,6.84220729607371e-07,3.83593108979953e-07,"v_2689",4,1.67364016736402e-05,11588.4365534252
"319522",2.98410546067426e-07,2.4444205977635e-07,0,3.3744692381697e-07,0,0,2.82052439189494e-07,0,4.44136707054978e-07,0,3.83593108979953e-07,"v_5643",10,1.67358414781095e-05,30680.3632960207
"47716",0.000164722621429219,0.000287463862296988,0.000197087358861092,0.000189982618108954,0.00011816659733694,0.000204824761037779,0.000212949591588068,0.000238086670946398,0.000182540186599596,0.000260231950827337,0.000259308941670448,"v_3108",5,1.6735281320079e-05,102.411036084739
"2006",0.000660382538447215,0.000797858883110007,0.00110767524609346,0.000744070467016419,0.00057965506531499,0.000977764291373759,0.000698079786993998,0.000818507001530413,0.000890494097645232,0.000951979108460389,0.000682028547766356,"v_3696",92,1.67319211591875e-05,7875.24498244555
"467094",0.000668439623191035,0.00071059306776985,0.000825109549569021,0.000963748414421267,0.000527757573241334,0.00121419781183095,0.00116741504580532,0.000662472799102265,0.00104283298816509,0.00116271909317946,0.000659396554336539,"v_3807",69,1.67294019238812e-05,6409.05182206748
"2734260",0,0,4.42892941260881e-07,3.3744692381697e-07,0,0,2.82052439189494e-07,3.36280608681353e-07,4.44136707054978e-07,0,0,"v_6034",15,1.67168171180207e-05,33555.6236779095
"449461",0.000811975095849467,0.000631638282462089,0.000927860711941545,0.000724161098511218,0.000510990691186768,0.000984507493383233,0.000816259759014396,0.000905939959787565,0.000830091505485755,0.00110547262546898,0.000759130762671327,"v_3641",84,1.67151405743322e-05,6130.08722498411
"2560589",0,0,0,3.3744692381697e-07,7.98422954979325e-07,0,0,3.36280608681353e-07,4.44136707054978e-07,6.84220729607371e-07,0,"v_6602",6,1.6712905705786e-05,30445.2119587502
"2732683",0,4.888841195527e-07,8.85785882521762e-07,0,0,8.42900251184275e-07,2.82052439189494e-07,3.36280608681353e-07,0,4.56147153071581e-07,0,"v_6047",3,1.67123470820242e-05,115.683748414794
"2528009",0.000786908609979804,0.000738459462584354,0.000787020756620585,0.00151648647563346,0.000606801445784287,0.00077883983209427,0.00110903019089309,0.000729392640229855,0.00120050151916961,0.000798257517875267,0.000645587202413261,"v_4826",24,1.67084377610693e-05,3678.01670362506
"2752475",0,0,4.42892941260881e-07,3.3744692381697e-07,0,8.42900251184275e-07,2.82052439189494e-07,0,0,0,0,"v_2429",6,1.67070420182107e-05,2669.11632377638
"216427",2.98410546067426e-07,2.4444205977635e-07,8.85785882521762e-07,6.7489384763394e-07,0,4.21450125592137e-07,2.82052439189494e-07,6.72561217362706e-07,4.44136707054978e-07,0,7.67186217959906e-07,"v_4803",4,1.67048093146017e-05,1786.14782214586
"1493510",0,0,0,3.3744692381697e-07,0,4.21450125592137e-07,8.46157317568482e-07,0,0,2.2807357653579e-07,0,"v_5876",9,1.66995090344344e-05,32523.1518506367
"300",0.000355705370912372,0.000269619591933314,0.00028167991064192,0.00134472599141063,0.00173656992708003,0.000447158583253258,0.000519258540547859,0.000866595128571846,0.000454351851317243,0.000325917140869645,0.000918705496006988,"v_1420",7,1.66850201888744e-05,2039.31162291565
"416591",0,0,0,0,0,0,2.82052439189494e-07,0,8.88273414109957e-07,6.84220729607371e-07,0,"v_5177",4,1.66847418036206e-05,17371.9001088801
"28447",0.000798546621276433,0.000793947810153585,0.000963292147242416,0.000921230102020328,0.000699418508561889,0.0010076872502908,0.000882542082223927,0.000810772547530742,0.000922027803846135,0.00101492741558427,0.000718086300010472,"v_3187",85,1.66836283554948e-05,6916.38591051274
"385025",2.98410546067426e-07,0,0,6.7489384763394e-07,2.39526886493797e-06,4.21450125592137e-07,5.64104878378988e-07,0,0,9.12294306143162e-07,0,"v_2707",1,1.66791760487032e-05,0
"118101",0,4.888841195527e-07,0,0,7.98422954979325e-07,0,8.46157317568482e-07,3.36280608681353e-07,4.44136707054978e-07,2.2807357653579e-07,1.53437243591981e-06,"v_2057",1,1.66783415057207e-05,0
"2170002",0,0,0,3.3744692381697e-07,0,8.42900251184275e-07,2.82052439189494e-07,0,0,2.2807357653579e-07,3.83593108979953e-07,"v_6195",17,1.66697227825101e-05,44179.9211405986
"2656526",1.49205273033713e-06,0,0,3.3744692381697e-07,7.98422954979325e-07,4.21450125592137e-07,2.82052439189494e-07,3.36280608681353e-07,4.44136707054978e-07,1.36844145921474e-06,0,"v_5631",4,1.66686113379894e-05,1158.93740672672
"2732068",0,0,4.42892941260881e-07,0,0,0,5.64104878378988e-07,3.36280608681353e-07,4.44136707054978e-07,0,0,"v_6100",13,1.66683335000167e-05,60535.2125043812
"1913654",5.96821092134853e-07,2.4444205977635e-07,4.42892941260881e-07,0,0,0,2.82052439189494e-07,0,0,0,3.83593108979953e-07,"v_5910",6,1.66672222407414e-05,94350.0362566532
"1982751",2.98410546067426e-07,2.4444205977635e-07,8.85785882521762e-07,3.3744692381697e-07,0,4.21450125592137e-07,0,0,0,6.84220729607371e-07,3.83593108979953e-07,"v_6599",4,1.66666666666667e-05,20263.786654289
"2734080",2.98410546067426e-07,2.4444205977635e-07,0,6.7489384763394e-07,7.98422954979325e-07,1.26435037677641e-06,5.64104878378988e-07,0,0,0,0,"v_5951",8,1.66613905596561e-05,7741.48605611147
"1772",0.000447914229647207,0.000599860814691163,0.000590376290700754,0.000383339705456078,0.000277052765377826,0.000571064920177346,0.000406155512432872,0.000898878067005256,0.000841194923162129,0.000428778323887286,0.000360961115550136,"v_3352",22,1.66591700401486e-05,62.5498871654631
"1857843",2.98410546067426e-07,4.888841195527e-07,0,3.3744692381697e-07,0,0,0,3.36280608681353e-07,4.44136707054978e-07,6.84220729607371e-07,0,"v_6712",7,1.66586150027487e-05,3221.97511242079
"2049881",0.000422549333231476,0.00197142521209626,0.00063865162129819,0.000513256771125612,0.000261084306278239,0.00061320993273656,0.00044592490635859,0.000530987081107856,0.000474782139841772,0.000493095072470379,0.000509411648725378,"v_3046",57,1.66583374979177e-05,4303.39060223326
"1038928",0.000543704014934851,0.000615993990636402,0.000520842098922796,0.000542614653497688,0.000310586529486957,0.00123569176823615,0.000457771108804549,0.000619428881191052,0.000542735056021184,0.000530499139022249,0.000414664150807329,"v_3044",15,1.66544534008394e-05,226.756822075178
"103731",0.000733194711687667,0.000820591994669208,0.00112140492727255,0.000991419062174258,0.000594026678504618,0.00129258753519109,0.000850952209034704,0.00076302070109799,0.00101574064903474,0.00116659634398057,0.00057577325657891,"v_3617",83,1.66519574375968e-05,7903.85625488418
"2626815",0.000730807427319127,0.000762414784442436,0.00104478444843442,0.000869938169600149,0.000537338648701086,0.00120829751007266,0.000843618845615777,0.000808418583269972,0.00101529651232768,0.00121243913286426,0.000720004265555372,"v_3330",82,1.66514028806927e-05,8852.66283628924
"2560488",0,2.4444205977635e-07,8.85785882521762e-07,3.3744692381697e-07,0,4.21450125592137e-07,0,1.00884182604406e-06,4.44136707054978e-07,6.84220729607371e-07,0,"v_6395",3,1.66502938776869e-05,1104.50908413165
"44283",9.04183954584302e-05,0.00056661669456158,0.000156784101206352,0.000250048170548375,4.23164166139042e-05,7.58610226065847e-06,1.38205695202852e-05,4.97695300848402e-05,0.000233171771203864,6.15798656646634e-06,0.00081858769456322,"v_2777",1,1.66500166500167e-05,0
"423054",0.000356899013096642,0.000659993561396145,0.00044732187067349,0.000551050826593112,0.000281843303107702,0.00028785043577943,0.000417719662439641,0.000306015353900031,0.000444580843762033,0.000335496231084148,0.000673205906259818,"v_5539",1,1.66500166500167e-05,0
"304895",0.000793175231447219,0.000829636350880933,0.00122814212611642,0.000913131375848721,0.000601212485099432,0.00107849087139028,0.000885644659055012,0.000849108536920416,0.00091891884689675,0.00104548927484006,0.00056848498750829,"v_3783",79,1.66497394315779e-05,2785.94188187353
"2648499",5.96821092134853e-07,2.19997853798715e-06,1.32867882378264e-06,1.01234077145091e-06,1.59684590995865e-06,8.42900251184275e-07,1.97436707432646e-06,3.02652547813218e-06,1.33241012116494e-06,1.14036788267895e-06,1.15077932693986e-06,"v_4295",1,1.66491850223932e-05,0
"1176198",0.00136403460607421,0.000444640106733181,0.000457951301263751,0.000416409503990141,0.000257092191503343,0.000975657040745798,0.00039007852339907,0.000772100277532386,0.00103617093755926,0.000430374838923037,0.000353672846479517,"v_3063",6,1.66453051916707e-05,17.496851807833
"2734085",0,0,4.42892941260881e-07,0,7.98422954979325e-07,0,5.64104878378988e-07,0,0,4.56147153071581e-07,0,"v_5955",8,1.66430889573105e-05,40469.0246522991
"93064",0.000696191803975306,0.000584460964925253,0.000522170777746578,0.000804810913303474,0.00133017264299556,0.000689070955343145,0.000447335168554538,0.000598579483452808,0.000675976068137677,0.000471428082699479,0.000682412140875336,"v_369",13,1.66397657120988e-05,3614.11651520812
"53358",0.000475069589339343,0.000536794763268865,0.000697999275427148,0.000676581082253025,0.000384041441345055,0.00117036699876937,0.000846439370007672,0.000540739218759615,0.000806996396718896,0.00292664013410726,0.000426555537185708,"v_3302",77,1.66253803055745e-05,6235.72685912865
"1982363",2.98410546067426e-07,2.4444205977635e-07,0,3.3744692381697e-07,0,0,2.82052439189494e-07,0,4.44136707054978e-07,0,0,"v_5842",16,1.66212352902068e-05,18349.1850222165
"508441",2.98410546067426e-07,2.4444205977635e-07,0,3.3744692381697e-07,0,0,2.82052439189494e-07,0,4.44136707054978e-07,0,0,"v_6123",16,1.66212352902068e-05,18349.1850222165
"98383",2.98410546067426e-07,0,4.42892941260881e-07,3.3744692381697e-07,0,0,5.64104878378988e-07,3.36280608681353e-07,0,0,0,"v_6291",7,1.66204065351438e-05,8368.06046335616
"94625",0.00015069732576405,0.000109510042779805,0.000144383098851047,0.000187283042718418,0.000422365743184063,0.000179537753502251,0.000142436481790695,0.00041497027111279,0.000129687918460054,0.000166265637294591,0.000305340114748043,"v_289",2,1.66193016569444e-05,0.342059347888027
"1889",0.000438365092173049,0.000971657187610992,0.000535014673043144,0.000490647827229875,0.000287432263792557,0.000661676697179656,0.000360463017284173,0.000885090562049321,0.000605358331715935,0.00110684106692819,0.000604159146643426,"v_3075",33,1.66173684735285e-05,25906.1467878155
"2599852",2.98410546067426e-07,2.4444205977635e-07,0,6.7489384763394e-07,0,4.21450125592137e-07,2.82052439189494e-07,0,0,0,3.83593108979953e-07,"v_5641",9,1.66159879035608e-05,17938.9135334272
"1674146",0,2.4444205977635e-07,0,3.3744692381697e-07,0,8.42900251184275e-07,5.64104878378988e-07,3.36280608681353e-07,0,2.2807357653579e-07,3.83593108979953e-07,"v_5131",8,1.66121235277506e-05,13531.8230637745
