"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"47875",0.000542386840561397,0.000548448485489242,0.000781608146788154,0.000571666857507122,0.000479491386224941,0.000607178137453073,0.000312867917109359,0.000234590020142933,"v_3579",154,2.01897839693115e-05,1491.07897306827
"1805457",8.46157317568482e-07,2.20260435939455e-06,2.2807357653579e-07,0,0,4.3062279251991e-07,3.7954053834536e-07,0,"v_5587",30,2.01889687474764e-05,691.074853615659
"2562722",2.82052439189494e-07,2.20260435939455e-06,9.12294306143162e-07,0,0,0,1.26513512781787e-07,7.95220407264179e-07,"v_5933",20,2.01877460381548e-05,3226.44734740876
"579405",1.12820975675798e-06,0,2.2807357653579e-07,4.27254751500091e-07,3.83593108979953e-07,0,0,0,"v_2100",37,2.0185708518369e-05,31866.1999849096
"2744518",0.000409822194142335,0.000354619301862522,0.00034781220421708,0.000364448303029578,0.000522837407539676,0.000270861736495023,0.000638640212522459,0.00060118662789172,"v_78",64,2.01836714098294e-05,10592.8319957458
"2169655",0,0,2.2807357653579e-07,8.54509503000183e-07,1.15077932693986e-06,4.3062279251991e-07,0,0,"v_6628",14,2.01832640374601e-05,4327.93844668054
"207745",0.000675515591858838,0.00106385790558757,0.000671904756474439,0.000597302142597128,0.000413513371480389,0.00043105341531243,0.000274534322736477,0.000204371644666894,"v_797",175,2.01816347124117e-05,6595.30022433177
"2734249",8.46157317568482e-07,2.20260435939455e-06,4.56147153071581e-07,0,0,0,2.53027025563573e-07,7.95220407264179e-07,"v_5793",17,2.01804128912478e-05,1711.14132135977
"2493672",0.000454950584412654,0.00029074377544008,0.000329338244517681,0.000394783390386084,0.000530509269719275,0.000283349797478101,0.000622572996399172,0.000555063844270397,"v_71",54,2.01800056504016e-05,3128.15064894632
"2493673",0.000453258269777517,0.000341403675706155,0.000357619368008119,0.000439645139293594,0.000519385069558856,0.000267847376947384,0.00062522978016759,0.000570173032008417,"v_72",52,2.01795984259913e-05,4023.49693317453
"991905",0.000737567128480527,0.000414089619566175,0.000529130697563034,0.000673353488364144,0.000579225594559729,0.000456890782863624,0.000498336726847458,0.000516893264721717,"v_626",72,2.01795984259913e-05,5935.70216580176
"2732677",2.82052439189494e-07,0,0,8.54509503000183e-07,0,0,5.06054051127147e-07,7.95220407264179e-07,"v_6046",25,2.01783768513661e-05,18922.9870068685
"209841",0,4.4052087187891e-06,2.2807357653579e-07,4.27254751500091e-07,0,0,0,0,"v_6363",4,2.01783768513661e-05,75.8061130755317
"2675778",2.82052439189494e-07,0,2.2807357653579e-07,4.27254751500091e-07,7.67186217959906e-07,0,3.7954053834536e-07,0,"v_1934",39,2.01738990094616e-05,14072.7374174711
"2732920",0,8.81041743757819e-06,2.2807357653579e-07,0,1.53437243591981e-06,0,1.16392431759244e-05,0.000288665007836897,"v_6418",1,2.01718642836971e-05,0
"1913591",5.64104878378988e-07,0,0,8.54509503000183e-07,3.83593108979953e-07,0,2.53027025563573e-07,0,"v_5878",50,2.01710505083105e-05,26225.5257591099
"1545835",8.46157317568482e-07,0,0,4.27254751500091e-07,3.83593108979953e-07,0,5.06054051127147e-07,0,"v_5191",34,2.017023679858e-05,5633.14505375379
"40990",0.000247077936729997,0.000213652622861271,0.000280074351985951,0.000251653048633554,0.000337178342793379,0.000329426436277731,0.000383335943728814,0.000679913448210873,"v_3614",53,2.0166982616061e-05,2931.65058750483
"2761123",2.82052439189494e-07,2.20260435939455e-06,4.56147153071581e-07,8.54509503000183e-07,0,0,2.53027025563573e-07,0,"v_5127",35,2.0166982616061e-05,236.80046414834
"1273747",0,2.20260435939455e-06,6.84220729607371e-07,8.54509503000183e-07,0,0,5.06054051127147e-07,0,"v_6428",29,2.0165355918532e-05,1100.23932761643
"748003",2.82052439189494e-07,0,2.2807357653579e-07,1.28176425450027e-06,0,0,3.7954053834536e-07,0,"v_2592",41,2.01576326876172e-05,6002.78862169711
"1857843",0,0,6.84220729607371e-07,0,0,0,3.7954053834536e-07,2.38566122179254e-06,"v_6712",13,2.01572263656521e-05,9498.17008259527
"82380",0.000292206327000316,0.000321580236471604,0.000316794197808213,0.000241826189349052,0.000240512879330431,0.000217464510222554,0.000320711754901829,0.000508145840241811,"v_3150",23,2.01523517794527e-05,1714.75953391283
"2589076",0.000224231689155648,0.000570474529083188,0.000231494680183827,0.000194400911932542,0.000171849712823019,0.000186459669161121,0.000245436214796666,0.00072683145223946,"v_575",22,2.01519456703545e-05,1665.00565952293
"28045",2.82052439189494e-07,0,4.56147153071581e-07,8.54509503000183e-07,3.83593108979953e-07,0,0,0,"v_3425",60,2.01515395776237e-05,26063.4411660582
"1282967",2.82052439189494e-07,0,2.2807357653579e-07,8.54509503000183e-07,3.83593108979953e-07,0,3.7954053834536e-07,0,"v_6202",54,2.01515395776237e-05,13598.9801490068
"1030157",0.000265411345277314,0.000303959401596448,0.000247003683388261,0.000260625398415056,0.000353672846479517,0.0002876560254033,0.000355249943891257,0.000332402130236427,"v_347",60,2.01482914248872e-05,9404.3208466128
"233316",2.82052439189494e-07,2.20260435939455e-06,6.84220729607371e-07,4.27254751500091e-07,0,4.3062279251991e-07,0,0,"v_2342",26,2.01482914248872e-05,3751.88459444632
"2744521",0.000405591407554493,0.000321580236471604,0.000391146183758881,0.000404182994919087,0.00048908121394944,0.000273445473250143,0.000510988078125636,0.000533592893274264,"v_79",74,2.01454501500836e-05,4523.11721196577
"1404888",0.000547181732027619,0.000665186516537154,0.000373812591942161,0.000684034857151646,0.000467216406737583,0.000868135549720138,0.000326784403515355,0.000170177167154534,"v_10",64,2.01438269242391e-05,640.931377371496
"2169634",5.64104878378988e-07,0,2.2807357653579e-07,4.27254751500091e-07,7.67186217959906e-07,0,0,0,"v_5716",46,2.01438269242391e-05,17026.5862581958
"1843368",0.000196026445236698,0.000328188049549788,0.000185195744147062,0.000220890706525547,0.000292681542151704,0.000167081643497725,0.000440773078531745,0.000220276052812178,"v_383",15,2.01426096765097e-05,1828.05056143367
"1397",2.08718805000226e-05,9.03067787351765e-05,3.51233307865117e-05,1.79446995630038e-05,5.67717801290331e-05,6.11484365378272e-05,0.000303885457701852,0.000686275211468987,"v_3844",7,2.01381476931752e-05,3929.69181462693
"391036",8.46157317568482e-07,0,6.84220729607371e-07,0,3.83593108979953e-07,0,2.53027025563573e-07,0,"v_758",43,2.01332823290181e-05,9055.78439530223
"2548456",0.000646182138183131,0.000605716198833501,0.000737361872940211,0.000682753092897146,0.000665917637189198,0.000483589395999859,0.000306162700931924,0.00033478779145822,"v_3027",221,2.01320663552907e-05,6449.12671208578
"1197719",5.64104878378988e-07,2.20260435939455e-06,2.2807357653579e-07,8.54509503000183e-07,0,0,0,0,"v_1885",37,2.01316610633543e-05,190.335697732901
"1938605",0.000212949591588068,0.000222463040298849,0.000196827496550387,0.000216190904259046,0.000268131583176987,0.000266124885777304,0.000282757701067293,0.000840547970478238,"v_712",72,2.0128014170122e-05,3682.43878862614
"453304",0.00056861771740602,0.000660781307818364,0.000854363617703071,0.00060926527563913,0.000382058736544033,0.000272584227665103,0.000416608997590424,0.000502579297390961,"v_3171",86,2.0128014170122e-05,10139.5578887079
"116188",0.000354539916061194,0.000592500572677133,0.000557411821053472,0.00042255494923359,0.000459928137666964,0.000564115858201082,0.000255683809331991,0.000307750297611237,"v_3077",39,2.0127609041322e-05,2236.22338982512
"1198980",1.12820975675798e-06,0,0,0,1.53437243591981e-06,0,0,0,"v_5941",5,2.01259886891944e-05,36.8392203047714
"1647474",8.46157317568482e-07,0,4.56147153071581e-07,0,3.83593108979953e-07,0,1.26513512781787e-07,7.95220407264179e-07,"v_5582",19,2.01207243460765e-05,12327.831797629
"1072463",0.000280924229432736,0.00039206357597223,0.000358987809467334,0.000274724805214559,0.000230539458496952,0.000210143922749716,0.000343990241253678,0.000423057256664543,"v_3151",23,2.01178908403243e-05,2822.44039282033
"2734245",5.64104878378988e-07,0,1.14036788267895e-06,0,0,4.3062279251991e-07,3.7954053834536e-07,0,"v_5817",24,2.01097995052989e-05,4713.89101168865
"548687",5.64104878378988e-07,0,1.14036788267895e-06,4.27254751500091e-07,7.67186217959906e-07,0,3.7954053834536e-07,7.95220407264179e-07,"v_6118",9,2.01089907297553e-05,3128.12845667651
"414684",0.000699772101629135,0.000541840672411059,0.000607816081467882,0.000672926233612644,0.000606077112188326,0.000541723472990047,0.0004007948084927,0.000434985562773506,"v_500",229,2.01069690754816e-05,6536.26773495241
"1842727",0.000644489823547994,0.000645363077302603,0.000402321789009134,0.000581493716791624,0.000543935028533573,0.000627417408701509,0.000478600618853499,0.000246518326251896,"v_840",54,2.01069690754816e-05,176.492184351608
"423054",0.000417719662439641,0.000303959401596448,0.000335496231084148,0.000391365352374084,0.000673205906259818,0.000672632801916099,0.00043052548399642,0.000112126077424249,"v_5539",18,2.01037352740139e-05,13347.3932429818
"2202825",0.00070823367480482,0.000645363077302603,0.000654115017504647,0.000754531891149161,0.000507877276289458,0.000506412404003414,0.000336146403461207,0.000387272338337655,"v_194",249,2.01029269861692e-05,12247.5766944893
"139208",0.000504309761270815,0.00044052087187891,0.000545780068650146,0.000408882797185588,0.00032298539776112,0.000602871909527874,0.0002181092960358,0.000543135538161435,"v_3280",22,2.01029269861692e-05,507.426188447017
"2768162",0.00057397671375062,0.000660781307818364,0.000669167873556009,0.000738723465343658,0.000497903855455979,0.000561101498653442,0.000347153079073223,0.000378524913857749,"v_518",215,2.00996944846438e-05,5594.15613846742
"1904",2.82052439189494e-07,0,4.56147153071581e-07,4.27254751500091e-07,3.83593108979953e-07,0,3.7954053834536e-07,0,"v_3139",42,2.00980786236836e-05,13155.8816014542
"497727",0.00063546414549393,0.00039206357597223,0.00081650340399813,0.000481943359692103,0.00105794979456671,0.000450000818183306,4.36471619097164e-05,0.000118487840682363,"v_5454",59,2.00980786236836e-05,367.053230569613
"1042417",2.82052439189494e-07,0,0,1.28176425450027e-06,0,0,5.06054051127147e-07,0,"v_5148",31,2.00948476810546e-05,8429.55202620316
"1966265",2.82052439189494e-07,0,2.2807357653579e-07,8.54509503000183e-07,3.83593108979953e-07,0,2.53027025563573e-07,0,"v_5924",58,2.00948476810546e-05,11554.1288177846
"754345",2.82052439189494e-07,0,6.84220729607371e-07,4.27254751500091e-07,0,4.3062279251991e-07,1.26513512781787e-07,0,"v_2773",30,2.00920214582789e-05,29236.5209684243
"2734333",2.82052439189494e-07,0,6.84220729607371e-07,4.27254751500091e-07,0,4.3062279251991e-07,1.26513512781787e-07,0,"v_6306",30,2.00920214582789e-05,29236.5209684243
"2520510",5.64104878378988e-07,0,2.2807357653579e-07,4.27254751500091e-07,3.83593108979953e-07,0,3.7954053834536e-07,0,"v_5705",57,2.00879853759466e-05,11700.5277939504
"706191",0,0,4.56147153071581e-07,4.27254751500091e-07,7.67186217959906e-07,8.6124558503982e-07,1.26513512781787e-07,1.59044081452836e-06,"v_6500",4,2.00859679427952e-05,7464.98723475236
"409438",2.82052439189494e-07,2.20260435939455e-06,4.56147153071581e-07,4.27254751500091e-07,3.83593108979953e-07,0,0,0,"v_1857",29,2.00843542880096e-05,999.708341323749
"531813",0,0.000132156261563673,0.000189529142101242,0.000237553641834051,0.000346768170517878,0,0.000425717970510712,0.000584486999339172,"v_6323",30,2.00811277561348e-05,206.481062194589
"2591031",5.64104878378988e-07,2.20260435939455e-06,6.84220729607371e-07,4.27254751500091e-07,0,0,0,0,"v_5590",29,2.00803212851406e-05,1209.78977644981
"10401",5.64104878378988e-07,2.20260435939455e-06,6.84220729607371e-07,4.27254751500091e-07,0,0,0,0,"v_6122",29,2.00803212851406e-05,1209.78977644981
"450378",0.00045156595514238,0.000330390653909182,0.000358075515161191,0.000449471998578096,0.00048946480705842,0.000394450477948237,0.000435586024507692,0.000481903566802093,"v_466",46,2.00758868523017e-05,17666.5241974158
"47850",0.000163872467169096,9.03067787351765e-05,0.000201160894504567,0.000161502296067035,0.000191029368272017,0.000180430950065842,0.00108143750725871,0.000388862779152184,"v_3585",11,2.00738718484021e-05,6893.8953806995
"2336",8.46157317568482e-07,0,2.2807357653579e-07,0,7.67186217959906e-07,0,1.26513512781787e-07,0,"v_5172",32,2.00706486833654e-05,6729.17203730484
"529507",0,0,0,2.13627375750046e-06,0,0,2.53027025563573e-07,0,"v_6915",3,2.00682319887618e-05,7.05969314246759
"1131315",5.64104878378988e-07,0,2.2807357653579e-07,4.27254751500091e-07,3.83593108979953e-07,4.3062279251991e-07,1.26513512781787e-07,0,"v_6004",35,2.00674265532188e-05,22831.199079198
"627192",0.000382181055101765,0.00041629222392557,0.000336636598966827,0.000406746523428087,0.00048908121394944,0.000375933697869881,0.000445454078504671,0.000440552105624355,"v_379",59,2.00650106344556e-05,24913.3956732471
"10704",0,0,6.84220729607371e-07,0,3.83593108979953e-07,2.15311396259955e-06,5.06054051127147e-07,7.95220407264179e-07,"v_6547",4,2.00650106344556e-05,374.967146693368
"10456",2.82052439189494e-07,2.20260435939455e-06,9.12294306143162e-07,4.27254751500091e-07,0,0,0,0,"v_6284",33,2.00638028932004e-05,1256.95104274244
"332054",2.82052439189494e-07,0,2.2807357653579e-07,8.54509503000183e-07,7.67186217959906e-07,0,0,7.95220407264179e-07,"v_6285",12,2.00621927976728e-05,128.242603354595
"2518977",1.12820975675798e-06,0,2.2807357653579e-07,0,0,0,2.53027025563573e-07,7.95220407264179e-07,"v_2048",19,2.00609853956026e-05,5630.43817735912
"1526658",0.000718105510176452,0.000599108385755317,0.000574517339293656,0.000737014446337658,0.000531276455937235,0.000418565354329352,0.000502132132230911,0.000427033358700864,"v_51",128,2.00521355524363e-05,1410.4841310514
"98795",0,0,9.12294306143162e-07,8.54509503000183e-07,0,0,3.7954053834536e-07,0,"v_6502",32,2.00489193632463e-05,12459.1227261224
"2233851",0.000848695789521188,0.000436115663160121,0.000563341734043402,0.000835283039182679,0.00057232091859809,0.000445263967465587,0.000469744672958774,0.0004262381382936,"v_227",104,2.00469097688591e-05,2824.44449254715
"2714945",0.000199129022067783,0.000246691688252189,0.000145054794676763,0.000125612896941027,0.000274269072920666,0.000273014850457623,0.000351960592558931,0.000486674889245678,"v_1718",54,2.00432935139902e-05,683.708749487114
"2679994",5.64104878378988e-07,0,4.56147153071581e-07,8.54509503000183e-07,0,0,0,0,"v_2789",69,2.00432935139902e-05,10699.7403149099
"2734263",2.82052439189494e-07,0,4.56147153071581e-07,4.27254751500091e-07,3.83593108979953e-07,4.3062279251991e-07,0,0,"v_5768",24,2.00304462783431e-05,29453.6042893519
"1842533",0.000238334311115123,0.000299554192877659,0.000194090613631958,0.000205509535471544,0.000609913043278125,0.000399617951458476,0.000587402239845836,0.000116897399867834,"v_823",23,2.00272370423776e-05,2070.62175707803
"1874061",0.000420258134392346,0.000288541171080686,0.000233547342372649,0.000247807755870053,0.000372085315710554,0.000197655861766639,0.00128272050609454,0.000580510897302851,"v_406",55,2.00236278808995e-05,24556.7361905877
"1838072",8.46157317568482e-07,2.20260435939455e-06,0,4.27254751500091e-07,3.83593108979953e-07,0,0,0,"v_5585",32,2.00192184497117e-05,253.780797127931
"152297",2.82052439189494e-07,0,1.14036788267895e-06,0,3.83593108979953e-07,4.3062279251991e-07,3.7954053834536e-07,0,"v_2458",20,2.00188176886273e-05,2326.94046375883
"2108116",2.82052439189494e-07,0,0,1.28176425450027e-06,3.83593108979953e-07,0,1.26513512781787e-07,0,"v_6018",25,2.00152115607862e-05,3148.03230399548
"1926868",0.000415463242926125,0.000449331289316488,0.000301513268180315,0.000355475953248076,0.00048639606218658,0.000577895787561719,0.000456081213578341,0.000206757305888687,"v_830",23,2.00112062755143e-05,3082.50534311744
"1830",0.00046848910149375,0.000753290690912935,0.000616254803799706,0.000414009854203589,0.000604926332861386,0.000412536635234074,0.000233417431082396,0.000585282219746436,"v_3440",20,2.00104054108136e-05,19799.9476538313
"2049890",2.82052439189494e-07,0,4.56147153071581e-07,4.27254751500091e-07,3.83593108979953e-07,4.3062279251991e-07,3.7954053834536e-07,0,"v_6203",20,2.00104054108136e-05,3139.24642357221
"273677",0.000379642583149059,0.000425102641363148,0.000454322564459295,0.000331976941915571,0.000313011976927642,0.000256651184341866,0.000449502510913688,0.000497807974947376,"v_3149",20,2.00084035294824e-05,2088.93147014349
"1647309",2.82052439189494e-07,0,1.14036788267895e-06,4.27254751500091e-07,0,4.3062279251991e-07,1.26513512781787e-07,0,"v_5638",21,2.00060018005402e-05,2523.12170119796
"1079999",2.82052439189494e-07,0,6.84220729607371e-07,8.54509503000183e-07,0,0,1.26513512781787e-07,0,"v_5891",60,2.00056015684392e-05,16535.069898219
"1859492",0,0,4.56147153071581e-07,1.28176425450027e-06,0,0,1.26513512781787e-07,7.95220407264179e-07,"v_6758",13,2.00056015684392e-05,1619.91732166634
"42253",0.000783541676068415,0.000453736498035277,0.000481919467220125,0.000783585214251168,0.000743019852094169,0.000687704599654296,0.000452791862246015,0.000160634522267364,"v_5081",123,2.00004000080002e-05,8559.33936719517
