"","FvY2M2TOMPOOB051329.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1794",0.000162986864203597,0.000237881270814611,0.000205803532174802,0.000170160674691503,0.000197060436687273,0.000159948052692141,0.000170729658122845,0.000194976014397136,0.000154971616027901,0.000165487274468589,0.000176124722140643,"v_3378",2,1.70372263395519e-05,84.5531004358133
"2609248",0.00113517145172029,0.000958132896336628,0.000747710356059226,0.000432676213713711,0.000866931409180528,0.000833460655166322,0.000974506917022241,0.00118895396478618,0.000685480885747176,0.000942568582497606,0.000742393694304325,"v_3715",78,1.70372263395519e-05,2848.52677932198
"255045",0.000461289944857798,0.000579284946520766,0.000519924712862657,0.000586516645256363,0.000516527014934558,0.000636509694761821,0.000678425746751307,0.000453019441196078,0.000436912551128167,0.000448795621749379,0.000348804461941127,"v_29",15,1.70369360774158e-05,723.925552944728
"2801335",0.000263546047501054,0.000654173494740181,0.00061135755146044,0.00154232623432276,0.000267006803292994,0.000329445242858439,0.000248007292852133,0.000305566054453825,0.00149409515947692,0.000234664377385296,0.000666173460028301,"v_215",34,1.70366458251699e-05,22337.3259370924
"263820",6.7489384763394e-07,2.20260435939455e-06,3.1858131915604e-07,7.5908107669072e-07,1.00884182604406e-06,1.19364218426971e-06,1.34786572202246e-06,1.77654682821991e-06,1.53437243591981e-06,4.888841195527e-07,0,"v_5524",2,1.70351947122756e-05,103.25476147437
"2057741",0.000432269509409539,0.000486775563426195,0.000435500663286306,0.000599674050585669,0.000465076081806311,0.000616516188175303,0.000612380326372206,0.000433477426085659,0.000428089909621628,0.00041188487072315,0.000395311723533277,"v_7",14,1.70293927318552e-05,614.570701635554
"2711230",0.000544976781964407,0.00082817923913235,0.000345342149965147,0.000349936376354422,0.000294245532596184,0.000361076760741586,0.000334270699061571,0.000394837532571876,0.00057270451170707,0.000269130707813762,0.00103220283367022,"v_4886",10,1.70270730461434e-05,273.453670789203
"2681549",0.000771741114769411,0.000643160472943208,0.000971354442106765,0.000583227293924037,0.000862896041876352,0.000891053890557335,0.000851851136318197,0.00106237500327551,0.000860399343442035,0.000804947702843521,0.000743685562681884,"v_331",34,1.70212765957447e-05,6452.6406409718
"1982111",6.7489384763394e-07,0,0,1.26513512781787e-07,0,0,4.49288574007488e-07,0,0,4.888841195527e-07,0,"v_7417",20,1.70198280997362e-05,40986.7745605078
"2709380",0.00073057259006374,0.000861218304523268,0.000714896480186153,0.000692408455454719,0.00064364108501611,0.000898215743662954,0.000815009473249583,0.00104061230462981,0.000724223789754151,0.000612327359739757,0.000501675553285695,"v_242",13,1.701866948042e-05,1870.70983407967
"2100",3.3744692381697e-07,2.20260435939455e-06,6.3716263831208e-07,1.26513512781787e-06,1.00884182604406e-06,0,4.49288574007488e-07,0,0,0,0,"v_4730",4,1.70166422761461e-05,8261.93683219145
"1678028",0.000299315421425652,0.000702630790646861,0.000394722254434333,0.000355882511455166,0.000386386419374875,0.000330638885042709,0.000316299156101271,0.000261596520455382,0.000467983592955543,0.000244197617716574,0.0003806705485876,"v_1105",9,1.70117210758212e-05,3517.63790511942
"2719575",0,0,6.3716263831208e-07,1.26513512781787e-07,3.36280608681353e-07,2.98410546067426e-07,1.34786572202246e-06,1.33241012116494e-06,3.83593108979953e-07,0,0,"v_5557",3,1.70105635599707e-05,6722
"113366",0,0,3.1858131915604e-07,0,3.36280608681353e-07,0,8.98577148014976e-07,0,3.83593108979953e-07,0,0,"v_6168",6,1.70065134946685e-05,13597.2875598661
"2656547",0,0,0,0,3.36280608681353e-07,5.96821092134853e-07,1.34786572202246e-06,0,0,0,0,"v_7624",9,1.70059350713399e-05,24157.5701815266
"2560337",0,0,6.3716263831208e-07,7.5908107669072e-07,0,0,4.49288574007488e-07,0,0,0,4.3062279251991e-07,"v_5973",6,1.70053566873565e-05,72846.7804200121
"2560202",3.3744692381697e-07,0,1.27432527662416e-06,0,3.36280608681353e-07,0,0,0,3.83593108979953e-07,4.888841195527e-07,0,"v_7157",7,1.70047783427143e-05,6665.83866644929
"2520510",3.3744692381697e-07,0,3.1858131915604e-07,3.7954053834536e-07,0,0,8.98577148014976e-07,0,3.83593108979953e-07,2.4444205977635e-07,0,"v_5705",9,1.70027544462203e-05,7420.13003884794
"2633591",0.00108320462545247,0.000834787052210534,0.000780205650613142,0.000400541781467137,0.000947302474655371,0.000935815472467449,0.00110165558346636,0.00116097335224171,0.000677041837349617,0.00109803373251536,0.000794499052199234,"v_3140",88,1.69926421859335e-05,8793.18692709036
"2169613",0,2.20260435939455e-06,2.23006923409228e-06,3.7954053834536e-07,6.72561217362706e-07,8.95231638202279e-07,1.79715429602995e-06,4.44136707054978e-07,7.67186217959906e-07,7.33326179329051e-07,0,"v_5863",3,1.69894665307509e-05,327.376372432077
"1985720",3.3744692381697e-07,0,1.27432527662416e-06,3.7954053834536e-07,0,2.98410546067426e-07,0,0,3.83593108979953e-07,4.888841195527e-07,0,"v_6043",8,1.69894665307509e-05,6703.63935454501
"79328",0.000447454620981302,0.000656376099099575,0.000669657932865996,0.00105702039929183,0.000394457153983227,0.000620693935820247,0.000437157782509286,0.000363747963078027,0.000762199507543167,0.000475928690384554,0.000404785424968715,"v_5002",20,1.69891778936817e-05,258.434039341484
"2732924",6.7489384763394e-07,0,0,0,0,0,4.49288574007488e-07,0,3.83593108979953e-07,7.33326179329051e-07,0,"v_7159",8,1.69842725636061e-05,36989.7949953474
"1176198",0.000416409503990141,0.0003634297193001,0.000924522988190828,0.000182812025969682,0.000772100277532386,0.00136403460607421,0.000432215608195203,0.00103617093755926,0.000353672846479517,0.000444640106733181,0.00118765766176991,"v_3063",4,1.69839841029909e-05,258.961962720728
"298654",0.00110615101627203,0.000969145918133601,0.000775108349506645,0.000338676673716843,0.000944275949177239,0.000831073370797783,0.00113714938081295,0.00125868342779381,0.000630243478054063,0.00107847836773326,0.000733781238453926,"v_3711",80,1.69819651530075e-05,6912.33763128765
"1325100",0.000661395970681261,0.000830381843491745,0.000671250839461776,0.000573359239927057,0.000763356981706671,0.000928056798269696,0.000951593199747859,0.000639112721452114,0.000561580311546651,0.000644104827510683,0.000491340606265217,"v_0",15,1.69733179441917e-05,3012.99125442752
"2675778",0,0,3.1858131915604e-07,3.7954053834536e-07,3.36280608681353e-07,0,4.49288574007488e-07,0,7.67186217959906e-07,0,0,"v_1934",8,1.69704374978787e-05,14518.828887392
"2656540",6.7489384763394e-07,0,3.1858131915604e-07,0,6.72561217362706e-07,0,0,0,0,7.33326179329051e-07,4.3062279251991e-07,"v_5645",10,1.69664065151001e-05,33319.758901064
"2599640",0.000658358948366909,0.000894257369914186,0.00055592440192729,0.000633579672011188,0.000520898662847416,0.000694699751244969,0.000622713963574378,0.000669758154238907,0.00103301624248301,0.000550483518616341,0.000499091816530575,"v_47",18,1.69574875786403e-05,7667.04225561775
"2560387",3.3744692381697e-07,0,3.1858131915604e-07,2.53027025563573e-07,3.36280608681353e-07,0,8.98577148014976e-07,0,0,2.4444205977635e-07,4.3062279251991e-07,"v_5866",4,1.69526005289211e-05,5302.25205952859
"2560689",3.3744692381697e-07,2.20260435939455e-06,9.5574395746812e-07,2.53027025563573e-07,3.36280608681353e-07,5.96821092134853e-07,0,0,0,0,4.3062279251991e-07,"v_6411",3,1.69503017153705e-05,7326.51915291646
"2529390",6.7489384763394e-07,0,0,1.26513512781787e-07,3.36280608681353e-07,2.98410546067426e-07,0,4.44136707054978e-07,0,2.4444205977635e-07,0,"v_6030",20,1.69497271093935e-05,39852.4040772718
"2734333",3.3744692381697e-07,0,0,1.26513512781787e-07,3.36280608681353e-07,0,4.49288574007488e-07,4.44136707054978e-07,0,0,4.3062279251991e-07,"v_6306",9,1.69480035251847e-05,12814.7274196713
"404405",0.00101369055914618,0.000605716198833501,0.000747710356059226,0.000457978916270068,0.000800011568052939,0.000941186862296663,0.000989333439964488,0.000897600284958111,0.000874975881583273,0.000857013861575884,0.00116526527655888,"v_1171",16,1.69465674727584e-05,6224.24433064306
"2632331",0.000630013406766283,0.000788532360663248,0.000518013224947721,0.00118328088504805,0.000521234943456097,0.000563995932067436,0.000593060917689884,0.000695073946541041,0.000866536833185714,0.000491328540150464,0.000509857386343573,"v_3199",28,1.69457059581102e-05,11631.6155734641
"307121",0.000951262878240039,0.000640957868583814,0.000538721010692863,0.000688360023045701,0.000664826763363035,0.000657995254078675,0.00092823019389947,0.00101085514525713,0.00073496439680559,0.000979968217643388,0.000945647652373722,"v_3570",16,1.69413996984431e-05,10517.7977536124
"1993859",0,0,3.1858131915604e-07,0,1.00884182604406e-06,0,4.49288574007488e-07,4.44136707054978e-07,0,0,4.3062279251991e-07,"v_7256",5,1.69411126922816e-05,8712.46352184304
"914127",0,0,3.1858131915604e-07,5.06054051127147e-07,3.36280608681353e-07,0,4.49288574007488e-07,0,7.67186217959906e-07,0,0,"v_2590",5,1.69396778073281e-05,11124.629529841
"2734189",6.7489384763394e-07,0,0,1.26513512781787e-07,6.72561217362706e-07,0,0,0,3.83593108979953e-07,2.4444205977635e-07,0,"v_6704",7,1.69368087664922e-05,10002.9540446706
"332054",0,0,0,0,0,8.95231638202279e-07,4.49288574007488e-07,0,7.67186217959906e-07,0,0,"v_6285",8,1.69350878084303e-05,29614.8244650852
"1037409",1.01234077145091e-06,2.20260435939455e-06,3.1858131915604e-07,3.7954053834536e-07,3.36280608681353e-07,1.49205273033713e-06,0,8.88273414109957e-07,7.67186217959906e-07,7.33326179329051e-07,3.44498234015928e-06,"v_31",3,1.6933653943848e-05,33.8757687121338
"2732691",0,0,6.3716263831208e-07,0,6.72561217362706e-07,5.96821092134853e-07,0,0,0,4.888841195527e-07,0,"v_7674",10,1.69327937416394e-05,96211.114941535
"194963",0.000362080549255609,0.0014955683600289,0.000316669831241104,0.00041142194356637,0.000237750390337717,0.000361375171287653,0.000325284927581421,0.000394837532571876,0.000370167350165655,0.000301152617644463,0.000453876423315985,"v_166",12,1.69313602654837e-05,2793.39952294683
"1857845",3.3744692381697e-07,0,0,5.06054051127147e-07,0,0,4.49288574007488e-07,4.44136707054978e-07,0,0,4.3062279251991e-07,"v_6994",5,1.69267747723349e-05,19955.2238761391
"2169624",1.01234077145091e-06,0,0,0,3.36280608681353e-07,0,0,0,7.67186217959906e-07,0,0,"v_7147",4,1.6926201760325e-05,13025.8499902089
"2627627",0.00127352469048525,0.000629944846786841,0.000893939181551848,0.000420151375948314,0.000911656730135148,0.000930444082638236,0.00121532559269025,0.00115742025858527,0.000864235274531834,0.000925213196253485,0.000840145068206344,"v_2827",86,1.69236236863037e-05,15693.6999583871
"1915",0.000764654729369254,0.000729062042959595,0.000651817378993258,0.000313753511698831,0.000887780806918772,0.000535646930191031,0.0005580164089173,0.000606246605130045,0.000720387858664352,0.00163507293784401,0.00057402018242904,"v_3031",21,1.69227645028092e-05,1032.69544144581
"2686014",1.68723461908485e-06,2.20260435939455e-06,3.1858131915604e-07,6.32567563908934e-07,1.00884182604406e-06,5.96821092134853e-07,8.98577148014976e-07,0,1.53437243591981e-06,1.71109441843445e-06,1.29186837755973e-06,"v_761",2,1.6922191762277e-05,261.3306531154
"2742626",6.7489384763394e-07,0,3.1858131915604e-07,0,3.36280608681353e-07,2.98410546067426e-07,0,2.66482024232987e-06,3.83593108979953e-07,0,4.3062279251991e-07,"v_1812",2,1.69164664884799e-05,6722
"2626815",0.000869938169600149,0.000834787052210534,0.000681764022993925,0.000526549240197796,0.000808418583269972,0.000730807427319127,0.000795690064567261,0.00101529651232768,0.000720004265555372,0.000762414784442436,0.00108043258643245,"v_3330",24,1.69136053041066e-05,10123.7428204447
"1923",0,2.20260435939455e-06,6.3716263831208e-07,1.26513512781787e-07,0,0,1.79715429602995e-06,0,3.83593108979953e-07,1.4666523586581e-06,4.3062279251991e-07,"v_6371",2,1.69127471375175e-05,157.532852355012
"1498228",1.34978769526788e-06,0,0,3.7954053834536e-07,0,5.96821092134853e-07,0,0,0,2.4444205977635e-07,8.6124558503982e-07,"v_6633",3,1.6908171719392e-05,4086.46453662822
"2173854",0,0,6.3716263831208e-07,1.13862161503608e-06,0,0,4.49288574007488e-07,0,0,0,4.3062279251991e-07,"v_2056",4,1.69073141040814e-05,561.542865899602
"264691",6.7489384763394e-07,0,0,0,0,0,4.49288574007488e-07,0,3.83593108979953e-07,9.77768239105401e-07,0,"v_4634",5,1.69004563123204e-05,412.11102827206
"1549949",0.00035533161077927,0.000546245881129848,0.000453341217159045,0.000427995213740784,0.000445235525894111,0.000837936813357333,0.000594858071985914,0.000421041598288119,0.000619886464111604,0.000348085493121523,0.00120789693301835,"v_33",18,1.68990283058724e-05,2106.5832747944
"2527983",0.00113483400479647,0.000718049021162623,0.00090827534091387,0.000860418400428931,0.00110300039647484,0.000850768466838233,0.000865779082112429,0.00102417924646878,0.000610296636387105,0.000895880149080323,0.000533111017139648,"v_4850",19,1.68927479433079e-05,125.570815997732
"28288",0,0,0,0,0,5.96821092134853e-07,1.34786572202246e-06,8.88273414109957e-07,0,2.4444205977635e-07,0,"v_6282",5,1.68904653323199e-05,1050.73636820917
"2548456",0.000728885355444655,0.000605716198833501,0.00065882616801469,0.000306162700931924,0.000982275657958232,0.000578319638278673,0.00056161071750936,0.000547620559798788,0.000665917637189198,0.00206651317334926,0.000483589395999859,"v_3027",24,1.68898947759555e-05,220.216942321489
"1089121",6.7489384763394e-07,2.20260435939455e-06,9.5574395746812e-07,3.7954053834536e-07,1.00884182604406e-06,0,4.49288574007488e-07,1.33241012116494e-06,7.67186217959906e-07,4.888841195527e-07,0,"v_5600",4,1.68890390136801e-05,6448.61338714313
"860235",0.00109636505548134,0.000742277669115963,0.000724772501079991,0.000263021593073335,0.000866595128571846,0.000764826229570814,0.000875663430740594,0.0010033048212372,0.000763350286870107,0.000812036522577035,0.00141373462784286,"v_3633",30,1.68864722470829e-05,6503.43833064591
"589382",0.000741033444702066,0.002506563760991,0.00033865194226287,0.000459497078423449,0.000321820542508055,0.00039420033135507,0.000584524434783742,0.000763026862720453,0.000634463002252842,0.000407240471587399,0.000349665707526167,"v_3170",7,1.68787766262701e-05,1089.81721045574
"1544730",0.000988382039859906,0.000964740709414812,0.000640985614141952,0.000229622025698943,0.000973868642741198,0.000681271276671935,0.000909360073791155,0.000840306649748019,0.000678959802894517,0.00118383289549686,0.000864690567379979,"v_3689",27,1.68776371308017e-05,2046.74851179636
"2233999",0.000809197723313094,0.00163873764338954,0.000585552464608801,0.000318307998158975,0.000570331912323575,0.000624871683465191,0.00064922198944082,0.000772797870275662,0.000532043642155195,0.000710104183650297,0.0016027780337591,"v_493",27,1.68767826101632e-05,8480.63432930705
"33056",6.7489384763394e-07,2.20260435939455e-06,1.27432527662416e-06,1.01210810225429e-06,0,5.96821092134853e-07,0,1.77654682821991e-06,1.15077932693986e-06,1.9555364782108e-06,4.3062279251991e-07,"v_1291",3,1.68767826101632e-05,5749.4442976027
"2648503",0.000965435649040352,0.000832584447851139,0.000782435719847234,0.000500234429539185,0.000890471051788223,0.000808692579842726,0.000930476636769507,0.0010930204360623,0.000823574404979959,0.000850658368021699,0.00095727446777176,"v_3338",39,1.68762129778078e-05,9227.07257712528
"2742653",0,0,6.3716263831208e-07,1.13862161503608e-06,0,0,4.49288574007488e-07,0,0,0,0,"v_6481",5,1.68705187684521e-05,12688.8259355545
"323449",0.000545651675812041,0.000508801607020141,0.000553694332693197,0.000397378943647592,0.000374952878679709,0.000403451058283161,0.000684715786787412,0.000686635349106997,0.000484094503532701,0.000393062832120371,0.000926269626710326,"v_4907",1,1.68625533278249e-05,0
"103731",0.000991419062174258,0.000881041743757819,0.000679215372440677,0.000273016160583096,0.00076302070109799,0.000733194711687667,0.000828937419043815,0.00101574064903474,0.00057577325657891,0.000820591994669208,0.00120057634554551,"v_3617",22,1.6861131719161e-05,6215.01962143697
"1842539",0.00059694360823222,0.000632147451146235,0.000544136893118516,0.000510608537587291,0.000471129132762575,0.000686344255955081,0.000600698823448011,0.000600472827938331,0.000606844298406286,0.00047079540712925,0.00047540756294198,"v_48",9,1.68548794876117e-05,685.452394803483
"666685",0.000362755443103243,0.000286338566721291,0.000591605509672766,0.000837519454615428,0.000711569767969743,0.000519532760703389,0.000480738774188012,0.000326884616392464,0.000337945529011339,0.00112981120028629,0.000278182323967862,"v_1733",5,1.68548794876117e-05,6722
"1882747",0.000343858415369493,0.000495585980863773,0.000340563430177807,0.000404716727388936,0.000373607756244983,0.000463431578042713,0.000483883794206064,0.000329993573341849,0.000333342411703579,0.000352485450197497,0.000232105685168231,"v_62",8,1.68523230927383e-05,27.8501084276162
"1417599",1.01234077145091e-06,0,0,1.26513512781787e-07,0,2.98410546067426e-07,0,4.44136707054978e-07,0,0,0,"v_6009",11,1.68463611859838e-05,3738.981006225
"2045",0.000662408311452712,0.000942714665820867,0.000632702499843895,0.000426477051587403,0.000768737471445573,0.000660680948993282,0.00062945329218449,0.000697294630076316,0.000663999671644299,0.000555127917752091,0.000760049228797641,"v_3657",17,1.68435236651508e-05,1916.43312644439
"2733922",3.3744692381697e-07,2.20260435939455e-06,0,0,0,0,0,2.22068353527489e-06,7.67186217959906e-07,9.77768239105401e-07,0,"v_6055",7,1.68429562756855e-05,9506.60927830767
"1210884",0.0014614826270513,0.000878839139398425,0.000749303262655006,0.000172690944947139,0.000843728047181515,0.00100295784533262,0.00113310578364688,0.00134484594896247,0.000477189827571062,0.00117234411868738,0.000567130217748721,"v_4818",82,1.68364340432696e-05,4679.26246891419
