"","s9OmM2TOMPOOB051285.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1110502",0.000700415705808627,0.000782539416331554,0.000671473705137612,0.000633552666755669,0.000667900176000722,0.000571096235645619,0.000732654701312617,0.000575317930697884,0.0004262381382936,0.000644727420013638,0.000654090594918997,"v_503",28,1.78775743707094e-05,3453.46388288686
"1470176",0.000455759521144935,0.000432269509409539,0.000245914270133632,0.000384368735722786,0.00039600162462205,0.000502674162684882,0.000381730511652826,0.000511541347156317,0.000197214661001516,0.000391365352374084,0.000552521114651292,"v_3625",149,1.95121951219512e-05,3451.52911159875
"1446701",0,3.3744692381697e-07,0,0,0,2.2807357653579e-07,4.46468434681668e-07,0,0,0,0,"v_6490",14,1.52905198776758e-05,3446.76563539239
"10265",0,3.3744692381697e-07,0,0,0,2.2807357653579e-07,4.46468434681668e-07,0,0,0,0,"v_6763",14,1.52905198776758e-05,3446.76563539239
"333938",0,3.3744692381697e-07,0,0,0,2.2807357653579e-07,4.46468434681668e-07,0,0,0,0,"v_6878",14,1.52905198776758e-05,3446.76563539239
"2493679",0.000163919643724674,0.000182896232708798,0.000365677713380531,0.000219591237468923,0.000253565142831355,0.000207775028224105,0.000169211536744352,0.000154569636500047,0.000396814983224826,0.000246953246367053,0.000201874610158634,"v_83",59,1.99684498492382e-05,3445.10840549142
"1824",0.000378867577393489,0.000397512476256391,0.000244317424223673,0.000383359893896742,0.000409822194142335,0.000573148897834441,0.000390213411911778,0.000465480481265186,0.000217890391590385,0.000423836713488091,0.000483824744179774,"v_3459",136,1.9558371961118e-05,3442.38900201119
"50340",3.25043216767477e-05,4.21808654771213e-05,3.51306100190903e-05,1.81591528687931e-05,2.31283000135385e-05,2.12108426178285e-05,2.14304848647201e-05,2.48020047106093e-05,1.82900693670761e-05,2.00809733205043e-05,2.23368566563833e-05,"v_1466",61,2.73478094404638e-05,3440.22271415651
"2725477",0.000595912564073707,0.000638787026785524,0.000874273135702361,0.000193697630600459,0.000276411390405704,0.000193862540055422,0.000261184034288776,0.000224546721219267,0.000116897399867834,0.000364875557781078,0.000230533218698899,"v_1296",149,2.00863713970071e-05,3439.06399064986
"530584",0.000536496062083953,0.000400886945494561,0.000256293768548363,0.000485925479544555,0.000436899228304526,0.000498112691154166,0.00043084203946781,0.000507112417743708,0.000201985983445102,0.000454171800844597,0.000591294526205769,"v_3635",116,1.89915487608014e-05,3435.79994333442
"1509",1.74754417616923e-06,4.72425693343758e-06,3.1936918199173e-06,3.36280608681353e-06,2.25641951351595e-06,3.19303007150107e-06,3.57174747745334e-06,4.87182235386969e-06,7.95220407264179e-07,2.99078326050064e-06,4.21450125592137e-06,"v_4383",12,2.50808858568885e-05,3435.41874344226
"309887",0.000269820820800529,0.000319224789930854,0.000245914270133632,0.000253891859554421,0.000291360169682747,0.000239021108209508,0.000260737565854094,0.000310910844765138,0.000108945195795193,0.000266606964936057,0.00024444107284344,"v_4663",162,2.13492741246798e-05,3433.54242975512
"2782232",0.000669309419472815,0.000350607353845832,0.000259487460368281,0.000252883017728377,0.000326898777020624,0.000227161282229647,0.000266095187070274,0.000288766197702094,0.000298207652724067,0.000299078326050064,0.000228004517945346,"v_4985",13,2.01511335012594e-05,3431.4194719973
"1262456",1.04852650570154e-06,0,0,3.36280608681353e-07,8.46157317568482e-07,0,0,0,0,0,0,"v_996",6,1.51535815489991e-05,3431.23312165918
"452638",2.79607068187077e-06,4.38681000962061e-06,3.1936918199173e-06,2.69024486945082e-06,1.97436707432646e-06,3.87725080110844e-06,4.46468434681668e-06,4.42892941260881e-06,2.38566122179254e-06,5.1270570180011e-06,2.10725062796069e-06,"v_1023",7,2.58137793954413e-05,3429.7426044295
"1630135",6.43096256830276e-05,9.34727978973007e-05,5.03006461636975e-05,7.53268563446231e-05,7.92567354122479e-05,6.91062936903445e-05,7.41137601571569e-05,6.86484058954365e-05,3.73753591414164e-05,9.39960453300201e-05,6.49033193411892e-05,"v_3327",97,2.54686226568867e-05,3419.81018677045
"34061",7.33968553991076e-06,5.39915078107152e-06,5.58896068485527e-06,4.03536730417623e-06,5.07694390541089e-06,3.87725080110844e-06,4.91115278149835e-06,6.64339411891321e-06,3.18088162905672e-06,4.69980226650101e-06,5.90030175828992e-06,"v_1616",20,2.64291566456114e-05,3413.60674341899
"1580580",6.99017670467692e-07,0,7.98422954979325e-07,0,0,0,0,4.42892941260881e-07,0,0,0,"v_7540",13,1.5106652969968e-05,3404.82895613063
"472569",4.33390955689969e-05,5.56787424298001e-05,3.51306100190903e-05,4.37164791285759e-05,3.49745024594973e-05,4.85796718021234e-05,4.42003750334851e-05,4.25177223610446e-05,2.78327142542463e-05,3.67439086290079e-05,6.15317183364521e-05,"v_3329",23,2.51515380165497e-05,3403.0096778076
"2778082",0.000307567775005784,0.00031854989608322,0.000764090767915214,0.000604296253800391,0.000313642312378717,0.000267074158123411,0.000311634967407804,0.000401703897723619,0.00027594148132067,0.000296087542789563,0.000274785481886074,"v_1734",28,1.94579028272333e-05,3402.88632463698
"765910",0.000386556771768634,0.000433956744028624,0.000329748680406461,0.00030063486416113,0.000407283722189629,0.000297179870226135,0.000376819358871328,0.000344127815359704,0.000181310252856233,0.000391365352374084,0.000350225054367066,"v_2192",204,2.02412760100397e-05,3396.19052207263
"717609",6.99017670467692e-07,1.34978769526788e-06,7.98422954979325e-07,0,1.12820975675798e-06,6.84220729607371e-07,0,4.42892941260881e-07,7.95220407264179e-07,1.70901900600037e-06,0,"v_4503",7,2.15628773503536e-05,3386.86378492989
"2596913",0.000646241836347381,0.000491997614925142,0.000909403745721451,0.000569659351106212,0.000397411886817997,0.000403690230468349,0.000530404500401822,0.000520399205981535,0.000419876375035487,0.000415291618458089,0.000469916890035233,"v_341",39,1.78107077975279e-05,3385.50204838005
"1971364",5.24263252850769e-06,4.04936308580364e-06,5.58896068485527e-06,7.73445399967112e-06,8.74362561487432e-06,4.10532437764423e-06,5.80408965086168e-06,6.64339411891321e-06,3.18088162905672e-06,1.15358782905025e-05,5.05740150710565e-06,"v_2235",21,2.6499894000424e-05,3382.5915951405
"37734",3.04072686653446e-05,7.08638540015637e-06,3.1936918199173e-06,2.69024486945082e-06,5.64104878378988e-06,7.75450160221688e-06,1.56263952138584e-05,5.31471529513057e-06,7.95220407264179e-06,4.69980226650101e-06,1.34864040189484e-05,"v_4279",7,2.52729478366357e-05,3380.53660317294
"120045",5.59214136374153e-06,5.06170385725455e-06,1.19763443246899e-05,8.07073460835247e-06,1.04359402500113e-05,8.66679590836004e-06,5.35762121618002e-06,7.97207294269585e-06,1.90852897743403e-05,1.45266615510031e-05,5.47885163269779e-06,"v_447",3,2.18188165473905e-05,3370.78934371227
"1145276",6.99017670467692e-07,1.01234077145091e-06,0,3.36280608681353e-07,2.82052439189494e-07,1.14036788267895e-06,0,0,2.38566122179254e-06,2.13627375750046e-06,8.42900251184275e-07,"v_3896",3,1.98164992172483e-05,3370.56331471469
"1912",0.000540340659271526,0.000562861468926706,0.000374460365885303,0.00115747785508122,0.000513899544203258,0.000580219178707051,0.000929547281007233,0.000888886133110588,0.000321269044534728,0.00051185119229711,0.000636389689644128,"v_3040",72,1.77424505872751e-05,3365.48228272162
"2661587",6.99017670467692e-07,3.3744692381697e-07,0,3.36280608681353e-07,0,4.56147153071581e-07,4.46468434681668e-07,0,0,4.27254751500091e-07,4.21450125592137e-07,"v_6514",7,1.80440274269217e-05,3360.96254286847
"1072463",0.00027716050634044,0.000250723064396009,0.000191621509195038,0.00022127264051233,0.000280924229432736,0.000358987809467334,0.000239307080989374,0.000258206584755093,0.000423057256664543,0.000274724805214559,0.000342217501980816,"v_3151",46,1.93389932120134e-05,3356.68071800442
"2663846",0.000385158736427698,0.000397849923180208,0.00023633319467388,0.000416315393547515,0.000392052890473397,0.000577938442941693,0.000375033485132601,0.000488953807152012,0.000234590020142933,0.000411873580446088,0.00044167973162056,"v_3305",131,1.92864030858245e-05,3350.87912126811
"33910",0.000946469925813255,0.000808522829465461,0.000741734925175793,0.00130375991985761,0.000777900627284625,0.00101880466638538,0.000824627198857041,0.00177422912269109,0.000313316840462087,0.000880999297593189,0.00112485038520541,"v_3604",35,1.67759902028217e-05,3349.8277712723
"1352",5.59214136374153e-06,3.71191616198667e-06,1.59684590995865e-06,4.37164791285759e-06,5.35899634460039e-06,4.33339795418002e-06,2.67881060809001e-06,9.74364470773938e-06,6.60032938029269e-05,4.27254751500091e-06,1.68580050236855e-06,"v_4280",3,1.87567993397607e-05,3348.43776436053
"1774373",0,6.7489384763394e-07,0,2.01768365208812e-06,1.41026219594747e-06,4.56147153071581e-07,4.46468434681668e-07,4.42892941260881e-07,0,1.70901900600037e-06,4.21450125592137e-07,"v_2337",10,2.05939289097574e-05,3340.48839774984
"2570229",0.000430594885008098,0.000491660168001326,0.000537338648701086,0.000390758067287732,0.000647028295500699,0.000441094297020219,0.00044155728190017,0.000414547793020184,0.000306955077203973,0.000634046051226136,0.000413864023331479,"v_734",168,1.93614590795562e-05,3335.71601897883
"2518371",0.000482671701457941,0.000366804806189047,0.00027226222764795,0.000577393805105883,0.000452694164899138,0.000964979302322929,0.00039333869095455,0.000484524877739404,0.000602777068706248,0.000455453565099097,0.000651561894165444,"v_3648",34,1.77279818465466e-05,3334.7227438759
"2744520",1.29318269036523e-05,1.95719215813843e-05,3.1936918199173e-05,2.65661680858269e-05,3.01796109932759e-05,2.30354312301148e-05,2.00910795606751e-05,2.25875400043049e-05,3.1013595883303e-05,2.64897945930057e-05,2.40226571587518e-05,"v_99",5,2.27329559662643e-05,3334.45345314658
"252966",1.64269152559908e-05,1.68723461908485e-05,7.18580659481392e-06,1.78228722601117e-05,2.73590866013809e-05,2.89653442200454e-05,2.05375479953567e-05,2.56877905931311e-05,2.38566122179254e-06,2.26445018295048e-05,2.40226571587518e-05,"v_4510",16,2.6618398637138e-05,3329.08996389832
"519472",1.74754417616923e-06,1.68723461908485e-06,2.39526886493797e-06,1.68140304340676e-06,1.69231463513696e-06,9.12294306143162e-07,1.339405304045e-06,1.77157176504352e-06,7.95220407264179e-06,2.99078326050064e-06,8.42900251184275e-07,"v_4296",6,2.23914017017465e-05,3328.64461688658
"857474",0,0,0,0,0,0,0,0,2.38566122179254e-06,0,4.21450125592137e-07,"v_7168",2,1.14006886015915e-05,3319.5
"2528964",0.00071614360339415,0.000769716433226509,0.0007569049613204,0.000625145651538635,0.000969132181055102,0.000644535927290144,0.00067729261541209,0.000602777293056059,0.00051371238309266,0.000910907130198195,0.000666312648561169,"v_246",78,1.79820539101976e-05,3317.56641712817
"1873985",0,0,0,3.36280608681353e-07,0,4.56147153071581e-07,0,0,0,0,0,"v_6549",7,1.42059579787763e-05,3316.17661678175
"666685",0.000355450485432821,0.000362755443103243,0.0009692854673449,0.000711569767969743,0.000396283677061239,0.000295355281613849,0.000380837574783463,0.000464151802441403,0.000337173452680012,0.000362312029272078,0.000309344392184629,"v_1733",22,1.89039490349534e-05,3315.07005107533
"2560595",1.04852650570154e-06,6.7489384763394e-07,1.59684590995865e-06,1.00884182604406e-06,1.97436707432646e-06,9.12294306143162e-07,0,8.85785882521762e-07,7.95220407264179e-07,4.27254751500091e-07,4.21450125592137e-07,"v_5727",6,1.85573514947947e-05,3314.8741181458
"452662",0.00023172435776004,0.000224739651262102,0.000374460365885303,0.000199750681556724,0.000173180197662349,0.000172651697437593,0.000216537190820609,0.000190443964742179,0.000257651411953594,0.000176028957618038,0.000187545305888501,"v_397",50,1.89214758751183e-05,3313.68833439129
"2518370",0.000793734564816064,0.000573997217412666,0.000352104523145882,0.00102296561160868,0.000917516584683424,0.00155454949766795,0.000632199303509242,0.000783034720149237,0.000878718550026918,0.000712660925502153,0.000919604174042044,"v_3638",22,1.66314634024648e-05,3310.28747126672
"2637691",0.00570887731470964,0.0028554758693392,0.00109144417945674,0.00172242927766589,0.00371886141071348,0.00783888882553512,0.00322037681935887,0.00350992655949248,0.000366596607748787,0.00509458565688709,0.00622523980512146,"v_3799",5,1.36421925731904e-05,3301.55695910271
"56458",0.000259685064578747,0.000280755840615719,0.000388831979074931,0.000259608629902004,0.000227616318425922,0.000212108426178285,0.000246004107509599,0.000257320798872572,0.000410333730148317,0.000201664242708043,0.000240226571587518,"v_1675",56,1.88657887786288e-05,3298.93594873123
"2493093",5.48728871317138e-05,5.77034239727019e-05,6.54706823083046e-05,5.31323361716538e-05,8.09490500473848e-05,5.51938055216613e-05,5.53620859005268e-05,7.30773353080453e-05,2.06757305888687e-05,8.50236955485182e-05,5.8160117331715e-05,"v_16",53,2.56831723854531e-05,3296.63469552881
"1889",0.000635407062455132,0.000490647827229875,0.000287432263792557,0.000885090562049321,0.000360463017284173,0.00110684106692819,0.000640682203768194,0.000535014673043144,0.000680708668618138,0.000407173778179587,0.000661676697179656,"v_3075",19,1.70963550571018e-05,3296.2685438045
"38290",1.67764240912246e-05,1.75472400384824e-05,7.98422954979325e-06,1.27786631298914e-05,1.32564646419062e-05,2.09827690412927e-05,1.56263952138584e-05,1.24010023553047e-05,1.11330857016985e-05,2.17899923265047e-05,1.89652556516462e-05,"v_3532",31,2.76014352746343e-05,3289.82423852115
"444051",1.04852650570154e-06,3.3744692381697e-06,2.39526886493797e-06,1.68140304340676e-06,3.94873414865292e-06,2.5088093418937e-06,1.339405304045e-06,8.85785882521762e-07,3.9761020363209e-06,8.54509503000183e-07,2.52870075355282e-06,"v_4982",4,2.13024306073323e-05,3288.18144106417
"1226757",0.000418711584610147,0.000457578028695812,0.000265874844008115,0.000496686459022358,0.000440847962453179,0.000432427501111859,0.000574604875435307,0.00069888506130967,0.00017892459163444,0.000566112545737621,0.000465702388779312,"v_3047",41,1.81563992229061e-05,3286.7327703481
"278148",3.94944983814246e-05,4.99421447249116e-05,7.02612200381806e-05,4.23713566938505e-05,5.24617536892459e-05,4.6755083189837e-05,4.37539065988035e-05,4.11890435372619e-05,6.36176325811343e-05,4.27254751500091e-05,4.76238641919115e-05,"v_107",9,2.23919030878434e-05,3279.80949714797
"627141",0.000338674061341597,0.000387389068541882,0.00046069004502307,0.000163096095210456,0.000232975314770522,0.00017173940313145,0.000214751317081882,0.00016608485297283,0.000100992991722551,0.000246525991615553,0.000193445607646791,"v_1424",181,2.1269355113153e-05,3278.30487078846
"69525",9.47168943483722e-05,0.000103933652535627,6.86643741282219e-05,6.49021574755011e-05,9.13849902973961e-05,8.96329155785656e-05,7.18814179837485e-05,9.3007517664785e-05,0.000124054383533212,8.4169186045518e-05,7.54395724809926e-05,"v_5314",10,2.26654578422484e-05,3277.66531368911
"2787628",6.99017670467692e-06,6.07404462870546e-06,3.99211477489662e-06,5.38048973890165e-06,6.48720610135836e-06,6.38606014300213e-06,7.14349495490669e-06,7.97207294269585e-06,4.77132244358508e-06,6.83607602400146e-06,3.79305113032924e-06,"v_5092",26,2.71946045904493e-05,3275.00060422859
"146827",5.41738694612461e-05,3.30697985340631e-05,2.23558427394211e-05,2.38759232163761e-05,4.11796561216661e-05,5.83868355931624e-05,4.33074381641218e-05,4.73895447149142e-05,1.3518746923491e-05,4.40072394045094e-05,4.93096646942801e-05,"v_3505",37,2.49333034133692e-05,3270.30634658617
"2060312",0.000410672881399769,0.00039650013548494,0.000616382521244039,0.000408580939547844,0.000467360891736992,0.000316794197808213,0.000412983302080543,0.000297181163586051,0.0005860774401537,0.000413582599452089,0.000316509044319695,"v_455",47,1.86894927671663e-05,3262.9948156133
"1884634",2.09705301140308e-06,1.34978769526788e-06,7.98422954979325e-07,2.01768365208812e-06,1.41026219594747e-06,1.36844145921474e-06,2.67881060809001e-06,3.10025058882617e-06,7.95220407264179e-07,8.54509503000183e-07,1.68580050236855e-06,"v_3797",14,2.3693875133278e-05,3260.25233648049
"627192",0.000497001563702529,0.000420458867075945,0.000643528901713336,0.000440191316763891,0.000382181055101765,0.000336636598966827,0.000395571033127958,0.000384873965955705,0.000440552105624355,0.000406746523428087,0.000388155565670359,"v_379",47,1.75475538709904e-05,3259.8541320262
"377629",2.37666007959015e-05,3.81315023913176e-05,2.79448034242764e-05,1.91679946948371e-05,3.01796109932759e-05,2.46319462658654e-05,2.32163586034467e-05,2.43591117693484e-05,1.3518746923491e-05,2.3499011332505e-05,2.57084576611204e-05,"v_2562",35,2.6807495375707e-05,3259.2695320689
"114",0.00382152960444687,0.00391607155089594,0.00172778727457526,0.00236640664329068,0.00237459948553635,0.00209964534558849,0.00369541923386017,0.00305286104411125,0.000391248440373976,0.00246483266140403,0.0021548744921526,"v_4817",9,1.42162577123198e-05,3257.67489016157
"2598579",0.00339023570176831,0.00374329872590165,0.00159285379518375,0.00217573553816835,0.00219690644884697,0.00186381726745048,0.00333065452272524,0.00275745145229024,0.000372163150599636,0.00222642451006698,0.00190579746792765,"v_4822",9,1.42162577123198e-05,3257.67489016157
"869211",3.42518658529169e-05,3.64442677722328e-05,2.79448034242764e-05,2.58936068684642e-05,2.79231914797599e-05,3.01057121027243e-05,3.08063219930351e-05,3.23311847120443e-05,1.11330857016985e-05,3.67439086290079e-05,3.3716010047371e-05,"v_5110",45,2.72449869224063e-05,3252.51944573961
"115808",0.000515176023134689,0.000541602312726237,0.000655505246038026,0.000572685876584344,0.000793131459000857,0.000503814530567561,0.000491115278149835,0.000656810231889886,0.000288665007836897,0.000859636560018184,0.000411756772703518,"v_6",84,1.86004984933596e-05,3250.52273503212
"117157",0.000927596448710627,0.000847666672628229,0.000481449041852533,0.000943603387959876,0.000788618619973826,0.00106624397030482,0.000900973301187606,0.00125870173906342,0.000405562407704731,0.000811356773098674,0.00118258905241154,"v_3690",81,1.69503017153705e-05,3241.29657836203
"329254",0,0,0,3.36280608681353e-07,0,2.2807357653579e-07,0,4.42892941260881e-07,0,0,0,"v_6618",18,1.50916060487157e-05,3241.10762263469
"60519",1.04852650570154e-06,1.68723461908485e-06,0,1.68140304340676e-06,8.46157317568482e-07,1.14036788267895e-06,1.78587373872667e-06,1.77157176504352e-06,1.59044081452836e-06,8.54509503000183e-07,1.26435037677641e-06,"v_4184",3,1.88068908448055e-05,3240.78679967463
