"","cSObM2TOMPOOM080315.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"361111",0.000112776374040106,0.000142919258689575,0.000110843758196394,8.36989656569928e-05,0.000143716131896278,0.00019139693252719,6.04367509520776e-05,9.25839003917806e-05,0.000124883877109168,0.000169660222095002,0.000188295383489869,"v_2895",357,2.42918913666618e-05,23773.7871287339
"471514",3.91264971159552e-05,5.85128259105554e-05,5.86149091696981e-05,4.4052087187891e-05,4.47116854788422e-05,9.07562919495125e-05,2.2266171403397e-05,4.39235248370308e-05,5.09730110649664e-05,6.0846728866532e-05,8.73987532685953e-05,"v_4006",357,2.7269504513103e-05,78191.021840013
"2494550",0.000111242001604186,9.61762540828669e-05,9.39663135327457e-05,8.59015700163874e-05,0.000126949249841713,0.000130293686462171,7.23650570610403e-05,8.6124558503982e-05,0.000124883877109168,0.000138570652601153,0.000143077495698395,"v_618",355,2.48805732484076e-05,29448.5313112539
"92947",8.208892532171e-05,8.17161879095688e-05,7.27554709149172e-05,6.60781307818364e-05,8.46328332278084e-05,0.00010019135200367,6.04367509520776e-05,6.76077784256258e-05,8.60169561721308e-05,9.14921616533255e-05,9.34727978973007e-05,"v_669",355,2.61732143324522e-05,72469.7348694758
"2812648",0.000181823133656498,0.000166795181905951,0.000168090225906878,0.000162992722595197,0.000220364735574294,0.000253848044314231,9.38360080571732e-05,0.000161483547194966,0.000193378860727716,0.000230951087668589,0.000258821790567616,"v_2523",355,2.30494410510545e-05,21246.534985683
"1248727",0.000171466119714039,0.000188653421470239,0.000178581610427524,0.000149777096438829,0.000207589968294624,0.000239021521371984,0.000143934893714816,0.000136507425228811,0.000198157580515057,0.000222956626941599,0.000226426885881187,"v_2752",355,2.30744381374314e-05,17054.6879704195
"488729",5.10178834943338e-05,8.33975909529755e-05,9.37382399562099e-05,5.72677133442582e-05,7.58501807230359e-05,9.79449091336323e-05,3.18088162905672e-05,6.07178137453073e-05,7.93267484698539e-05,8.92714781180507e-05,0.000105620887154712,"v_909",354,2.61574679571018e-05,36542.1071180956
"2627006",0.00016225988509852,0.000188317140861558,0.000196827496550387,0.000143169283360646,0.000155692476220968,0.000258790218628313,7.5545938690097e-05,0.000146842372249289,0.000201024812387461,0.000234504181325029,0.000273332008291746,"v_4584",354,2.30070171402278e-05,18659.7758936867
"2629969",8.63084495204894e-05,8.74329582571518e-05,9.94400793696046e-05,7.48885482194146e-05,7.98422954979325e-05,0.000107829257761797,5.88463101375493e-05,6.58852872555462e-05,7.61409352782935e-05,9.23804350674355e-05,0.000120131104878841,"v_5276",354,2.57645634194729e-05,35614.1934638565
"1503055",0.000118146677565826,0.000139892733211443,0.000130914232931544,0.000134358865923067,0.000150901938491092,0.000188251912509137,5.08941060649075e-05,0.000113253794432736,0.000137308548556253,0.000161221624660957,0.000177159635003909,"v_905",353,2.40563881738796e-05,20177.1717251607
"471827",9.55146841360083e-05,8.60878358224264e-05,0.000100352373675748,7.04833395006255e-05,8.46328332278084e-05,0.000136583726498276,4.05562407704731e-05,7.10527607657851e-05,8.56983748529747e-05,0.00010792521981436,0.000143414942622212,"v_4399",353,2.54181282090387e-05,43037.1180643689
"60552",6.5594421635572e-05,9.01232031266026e-05,7.86853839048477e-05,6.60781307818364e-05,9.26170627776017e-05,0.000116365740667939,4.21466815850015e-05,7.1483383558305e-05,8.21939803422583e-05,0.00010881349322847,0.000112369825631051,"v_908",352,2.58819266506199e-05,38453.1883252608
"184917",8.40068908666097e-05,8.91143613005585e-05,0.000117685965492468,8.14963612975983e-05,7.90438725429532e-05,0.000124003646426067,3.49896979196239e-05,7.01915151807453e-05,8.69727001295989e-05,0.000136794105772933,0.000128904724898083,"v_2850",352,2.53267146185797e-05,30253.5075034689
"218208",6.25256767637324e-05,6.2884473823413e-05,8.66679590836004e-05,5.28625046254692e-05,6.22769904883873e-05,0.000114119297797902,2.86279346615105e-05,5.94259453677476e-05,6.46720077886761e-05,0.000118584500783679,0.000108657909469064,"v_2878",352,2.61649964677255e-05,23605.5417457247
"68909",0.000101652173879688,0.000138211330168036,0.00011973862768129,7.26859438600201e-05,0.000129344518706651,0.000166686060956778,6.12319713593418e-05,0.000103780092997298,0.000127751108981572,0.000153671300641023,0.000165011545746498,"v_4671",352,2.4579687346377e-05,27952.5654755912
"692036",0.000137326333014823,0.000231361058772771,0.00022647706150004,0.000196031787986115,0.000168467243500638,0.000323937061859399,6.60032938029269e-05,0.000130478706133533,0.000214086646472859,0.000385066525016666,0.000445092492514584,"v_4823",352,2.21641030187508e-05,22093.4161959948
"1331910",6.32928629816923e-05,8.74329582571518e-05,7.66327217160256e-05,4.84572959066801e-05,6.78659511732426e-05,0.000113220720649887,4.29419019922657e-05,6.33015505004267e-05,0.000100671696853309,0.000131020328581219,0.000161974523432146,"v_4843",352,2.57294293212577e-05,41757.5792650097
"536",0.000170315340387099,0.00019134366633969,0.000172195550284522,0.000154182305157618,0.000211582083069521,0.000232282192761871,0.000119283061089627,0.000157177319269767,0.000184140002472191,0.000224289037062764,0.000246336254386388,"v_1222",351,2.30160191493279e-05,16413.7362115451
"106634",0.00016532862997036,0.000170494268601446,0.000167634078753806,0.000132156261563673,0.00016527355168072,0.000213861361227564,0.000122463942718684,0.00014425863549417,0.000187325815663751,0.000195864287811245,0.000224739651262102,"v_2177",351,2.31728229132873e-05,18278.1820840225
"2773299",9.43639048090685e-05,0.000128122911907595,0.000146195162559442,0.000127751052844884,0.000118965020291919,0.000172077523844868,5.72558693230209e-05,0.000101626979034699,0.00012711394634326,0.000186537416963091,0.000196731556585294,"v_2866",351,2.4147006978485e-05,38924.2300555848
"2629304",4.79491386224941e-05,5.64951422584673e-05,6.27202335473424e-05,4.62546915472855e-05,4.71069543437802e-05,6.69439975271157e-05,2.54470530324537e-05,3.61723145716724e-05,4.87429418308741e-05,6.52880959370818e-05,7.59255578588183e-05,"v_4334",351,2.72851296043656e-05,40857.2470198963
"119",0.000125051353527465,0.000161750972775731,0.000130230012201936,0.000116738031047911,0.000142917708941299,0.000178367563880973,9.46312284644373e-05,9.77513739020195e-05,0.000187325815663751,0.000205635295366455,0.000244311572843486,"v_4863",351,2.36406619385343e-05,17659.1784885892
"2055160",3.37561935902359e-05,4.74155658240708e-05,5.06323339909455e-05,3.08364610315237e-05,4.47116854788422e-05,7.00890175451681e-05,1.74948489598119e-05,3.31579550240331e-05,3.85483396178808e-05,5.24081314324874e-05,6.24276809061395e-05,"v_4010",350,2.7957951241333e-05,70417.5828388614
"78448",5.83061525649529e-05,6.15393513886876e-05,6.47728957361645e-05,5.06599002660746e-05,5.66880298035321e-05,6.69439975271157e-05,3.73753591414164e-05,4.60766387996304e-05,5.73446374480872e-05,6.79529161794117e-05,7.76127924779031e-05,"v_3763",349,2.68175601383786e-05,46405.1362931044
"253239",6.59780147445519e-05,6.69198411275892e-05,6.22640863942708e-05,6.16729220630473e-05,6.3873836398346e-05,9.2104157671535e-05,2.46518326251896e-05,4.56460160071104e-05,6.84949836185486e-05,8.66066578757208e-05,9.0773222506765e-05,"v_4336",349,2.66113151311938e-05,50037.7851742536
"1503054",0.00016225988509852,0.00019638787546991,0.000184055376264383,0.000167397931313986,0.000203597853519728,0.000238572232797976,8.98599060208523e-05,0.000139952407568971,0.000183821421153035,0.000222068353527489,0.000238574975138598,"v_902",348,2.30420055761654e-05,15300.1258531632
"2161747",7.01975389433314e-05,6.69198411275892e-05,5.67903205574118e-05,4.4052087187891e-05,8.06407184529118e-05,8.89591376534826e-05,4.37371223995299e-05,5.55503402350684e-05,7.35922847250452e-05,7.50591034922913e-05,8.46991778780595e-05,"v_2301",348,2.65611304417116e-05,55301.9804407879
"119484",0.000142313043431563,0.000167131462514632,0.000141861764605262,0.000123345844126095,0.000167668820545658,0.000230485038465841,4.13514611777373e-05,0.000116268153980376,0.000133804154045537,0.000183872596720761,0.000209554539690338,"v_2894",348,2.37045465320248e-05,22624.5286476885
"980251",7.78694011229305e-05,8.17161879095688e-05,8.0509972517134e-05,7.70911525788092e-05,7.66486036780152e-05,0.000111872854927864,4.05562407704731e-05,6.6746532840586e-05,0.000107043323236429,0.000127911371631834,0.000151176221870003,"v_4840",348,2.55427841634738e-05,24649.454528088
"2763071",6.5594421635572e-05,0.000113326565125616,8.64398855070646e-05,7.26859438600201e-05,0.000116569751426981,0.00020217985830337,3.89657999559448e-05,7.06221379732652e-05,9.90787902575284e-05,0.000123025867854229,0.00015590047880344,"v_5074",348,2.50319156925079e-05,22912.8553355555
"128",0.000171082526605059,0.000267006803292994,0.000208231175377177,0.000191626579267326,0.000198008892834873,0.000309559827491159,0.000132801808013118,0.000169234757460325,0.000259643775112172,0.000329993573341849,0.000379965236217908,"v_4848",347,2.2103843858447e-05,27185.1480020444
"2527978",0.000149984905611162,0.000169821707384083,0.000186564185606277,0.000160790118235802,0.000136530325301465,0.000211614918357527,8.4293363170003e-05,0.000130478706133533,0.000205803532174802,0.000258931700213052,0.000330360538416814,"v_4851",347,2.29985510912813e-05,26703.24304174
"981222",0.000144231008976462,0.000173520794079578,0.000176985095391773,0.00014537188772004,0.000181242010780307,0.000288892553086815,5.08941060649075e-05,0.000111100680470137,0.000165025123322829,0.000248716555950788,0.000288517119863509,"v_5079",347,2.31037589815863e-05,14298.3276421199
"1816183",7.17319113792512e-05,9.18046061700093e-05,0.00010673843381875,6.16729220630473e-05,6.30754134433667e-05,0.000121757203556029,4.4532342806794e-05,6.45934188779865e-05,8.31497242997264e-05,0.000119028637490734,0.000137340897993507,"v_5269",347,2.57320776079461e-05,29375.9602567256
"35701",9.12951599372288e-05,9.11320449526466e-05,0.000100808520828819,6.38755264224419e-05,7.58501807230359e-05,0.000138830169368314,4.13514611777373e-05,6.84690240106657e-05,8.69727001295989e-05,0.00011236658688491,0.000123168127193194,"v_4461",346,2.55558395093279e-05,35617.8200135171
"2674991",9.8199835898868e-05,0.000145273222950344,0.000142089838181797,8.36989656569928e-05,0.000118965020291919,0.000186454758213107,9.78121100934941e-05,9.68901283169797e-05,0.000122335226555919,0.000149674070277528,0.000176484741156275,"v_3994",345,2.43522306643289e-05,24807.0244133425
"1094342",6.17584905457724e-05,6.05305095626435e-05,6.24921599708066e-05,5.06599002660746e-05,6.30754134433667e-05,8.31183861913853e-05,5.32797672867e-05,5.33972262724688e-05,6.69020770227684e-05,6.75087794723567e-05,9.21230102020328e-05,"v_2275",344,2.67393978287609e-05,43460.6852577214
"2708301",0.000128120098399304,0.000108618636604077,0.000110843758196394,9.47119874539656e-05,0.000117368174381961,0.000142873766534381,8.98599060208523e-05,9.68901283169797e-05,0.000134122735364693,0.000135905832358823,0.000160287288813061,"v_2571",344,2.46457178065311e-05,29958.6383498477
"225194",0.000129270877726244,0.000148636029037158,0.000123159731329327,9.47119874539656e-05,0.000128546095751671,0.000193643375397227,4.53275632140582e-05,0.000121866250283134,0.000140494361747814,0.000188313963791311,0.000190657511956588,"v_2832",344,2.4062755666779e-05,22284.0713249088
"768066",0.000112392780931126,0.000116353090603748,0.000105598065936071,9.03067787351765e-05,0.000117368174381961,0.000127148666444119,9.38360080571732e-05,9.64595055244598e-05,0.00012552103974748,0.000135461695651768,0.000151176221870003,"v_2243",343,2.46487552378605e-05,26461.6080273852
"648",5.06342903853538e-05,4.30439179112132e-05,5.2228849026696e-05,3.74442741097073e-05,5.42927609385941e-05,8.04226547473403e-05,3.49896979196239e-05,4.86603755547498e-05,5.32030802990587e-05,5.86260453312571e-05,6.37774686014074e-05,"v_2511",343,2.73209114256052e-05,49358.0413632495
"2608981",5.52374076931132e-05,4.33801985198945e-05,4.97200396848023e-05,3.74442741097073e-05,5.908329866847e-05,7.05383061191756e-05,3.33992571050955e-05,3.74641829492322e-05,4.90615231500301e-05,6.2179138987697e-05,7.66004517064522e-05,"v_2530",343,2.73000273000273e-05,40965.7357933293
"2497861",0.000115077932693986,0.000103910708082538,0.000114036788267895,7.26859438600201e-05,0.000124553980976775,0.000132989417906216,8.74742447990597e-05,9.90432422795793e-05,0.000118830832045203,0.000127911371631834,0.000157250266498708,"v_2223",340,2.48009721981102e-05,25301.9866471726
"1192854",3.98936833339151e-05,4.94332494761589e-05,4.69831567663728e-05,4.18494828284964e-05,4.23164166139042e-05,5.6161071750936e-05,2.54470530324537e-05,4.13397880819113e-05,5.19287550224345e-05,7.10618731287965e-05,7.9637474020805e-05,"v_2216",339,2.74702634398264e-05,51126.3644762509
"2733488",0.000105104511860507,0.000102229305039131,0.000123159731329327,0.000103522404891544,0.000105391830057271,0.000137033015072284,8.03172611336821e-05,9.47370143543802e-05,0.000118193669406891,0.000122137594440119,0.000146114518012748,"v_2221",339,2.48286820935545e-05,23187.7767762101
"1716143",0.000137709926123803,0.000131149437385728,0.000157370767809695,0.000125548448485489,0.000120561866201878,0.000215209226949587,6.91841754319836e-05,9.90432422795793e-05,0.000129662596896508,0.000224289037062764,0.00023722518744333,"v_2858",339,2.38424490963712e-05,33961.4715365809
"115561",5.90733387829128e-05,5.27960555629724e-05,6.31763807004139e-05,4.62546915472855e-05,7.18580659481392e-05,6.91904403971531e-05,4.13514611777373e-05,4.52153932145905e-05,5.98932880013355e-05,7.59473769064013e-05,7.49132170873674e-05,"v_2245",338,2.69636260684337e-05,53467.0552664642
"885272",3.33726004812559e-05,4.16987954764878e-05,4.17374645060496e-05,3.74442741097073e-05,4.87038002537388e-05,5.16681860108611e-05,1.74948489598119e-05,2.02392712484358e-05,3.40882011496963e-05,4.88550377760476e-05,5.12919324201795e-05,"v_5159",338,2.81483983561335e-05,47711.6069670778
"1897729",0.000130805250162164,0.000145273222950344,0.00015873920926891,0.000160790118235802,0.000137328748256444,0.000179715429602995,0.000100197771315287,0.000106794452544938,0.000144635918896842,0.000172325042337332,0.000205842623528352,"v_2241",337,2.38629313224837e-05,60192.293812407
"2527996",9.70490565719281e-05,0.000118034493647155,0.000127493129283507,8.36989656569928e-05,0.000100601292327395,0.000146468075126441,7.0774616246512e-05,8.65551812965019e-05,0.000146547406811778,0.000175433999286716,0.000220015394328665,"v_4867",337,2.44397194320209e-05,18292.2531777643
"2634096",0.000184891878528337,0.00021118422225189,0.000246775609811725,0.000182816161829747,0.000169265666455617,0.000251601601444193,0.000132801808013118,0.000132631820096132,0.000186688653025439,0.000238945548395578,0.000291891589101679,"v_5283",337,2.25641951351595e-05,32634.9329164975
"297",0.000107789663623367,0.000129804314951002,9.19136513439236e-05,8.59015700163874e-05,0.000126150826886733,0.000160396020920673,5.00988856576433e-05,8.78470496740616e-05,0.000122653807875075,0.000129243781752999,0.000138353238764958,"v_3007",336,2.48391663975757e-05,25433.5945809848
"45663",2.60843314106368e-05,2.92564129552777e-05,2.8281123490438e-05,2.20260435939455e-05,3.1936918199173e-05,4.76245888447937e-05,6.36176325811343e-06,2.06698940409557e-05,3.09023879581359e-05,3.77516200996732e-05,5.36540608868983e-05,"v_2872",335,2.8701816825005e-05,81661.5126268634
"2527971",4.71819524045342e-05,5.01058106935216e-05,5.17727018736244e-05,4.18494828284964e-05,3.11384952441937e-05,7.00890175451681e-05,2.30613918106612e-05,3.01435954763937e-05,5.35216616182147e-05,7.50591034922913e-05,9.0098328659131e-05,"v_4855",335,2.73037542662116e-05,54612.7148792521
"396595",0.000177603609457718,0.000136866207733311,0.000159423429998518,0.000127751052844884,0.000207589968294624,0.000214759938375579,0.000120078281496891,0.000129186837755973,0.000171715331025105,0.000198529108053575,0.000224402204338285,"v_2176",334,2.32888516267263e-05,28804.0137496507
"1860122",9.58982772449883e-05,0.00010929119782144,8.68960326601362e-05,6.60781307818364e-05,0.000122957135066816,0.000141525900812359,5.56654285084926e-05,8.0957084993743e-05,0.000117875088087735,0.000121693457733064,0.000133966428755337,"v_2212",334,2.52518875785965e-05,37997.6172769157
"584708",7.86365873408904e-05,7.36454533012163e-05,8.07380460936698e-05,4.62546915472855e-05,6.06801445784287e-05,9.0307003375505e-05,2.38566122179254e-05,5.7272831405148e-05,6.30791011928959e-05,0.0001114783134708,9.85345017545553e-05,"v_5155",334,2.63102504735845e-05,43359.0454437146
"2639520",0.000110474815386226,0.000141237855646168,0.000145054794676763,9.47119874539656e-05,0.000109383944832168,0.000163990329512733,7.39554978755687e-05,7.70814798610639e-05,0.000109910555108834,0.000130576191874164,0.000156912819574891,"v_5300",334,2.45706282709649e-05,24251.4650742699
"1108595",0.000203304347759375,0.000192688788774415,0.000182458861228632,0.000160790118235802,0.000204396276474707,0.00026283381579438,9.78121100934941e-05,0.000167512266290245,0.000193697442046872,0.000215406302921664,0.000249710723624558,"v_1221",333,2.27941008866905e-05,13984.3897019048
"2642459",3.56741591351356e-05,3.86722699983556e-05,4.33339795418002e-05,3.74442741097073e-05,4.07195707039456e-05,8.80605605054676e-05,3.33992571050955e-05,2.71292359287543e-05,4.71500352350939e-05,4.44136707054978e-05,6.10778932108716e-05,"v_3873",333,2.7753878604535e-05,53781.2138314327
